Directory,File,File_2,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,Site,Habitat1,Habitat2,Habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet,Remarques,Fichier,Loca_disque,Machine
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160626/NOISE/,2-BARBA_0_20160626_225717_673.wav,2-BARBA_20160626_225717_673.wav,ChiroSp,ChiroSp,A. Flipo,P. Verte,Main,Pip35,0,Pipnat,0,2016,6,26,22,57,26/06/2016,22:57,26/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,42,0,7,2,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160626/NOISE/,2-BARBA_0_20160626_230426_745.wav,2-BARBA_20160626_230426_745.wav,ChiroSp,Myosp,Smits Q.,P. Verte,Main,Myosp,5,Myobra,5,2016,6,26,23,4,26/06/2016,23:04,26/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,12,51,0,3,0,0,Barbalux,Vraissemblablement un Brandt,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160626/NOISE/,2-BARBA_0_20160626_232551_361.wav,2-BARBA_20160626_232551_361.wav,Myosp,Myosp,Smits Q.,P. Verte,Main,Myosp,7,Myomys,2,2016,6,26,23,25,26/06/2016,23:25,26/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,3,49,0,4,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160626/NOISE/,2-BARBA_0_20160626_232613_484.wav,2-BARBA_20160626_232613_484.wav,ChiroSp,Myosp,Smits Q.,P. Verte,Main,Myosp,4,Myoema,4,2016,6,26,23,26,26/06/2016,23:26,26/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,56,0,3,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160627/NOISE/,2-BARBA_0_20160627_225020_387.wav,2-BARBA_20160627_225020_387.wav,ChiroSp,PippiT,Smits Q.,P. Verte,Main,Barbar,4,Barbar,4,2016,6,27,22,50,27/06/2016,22:50,27/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,44,0,6,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160627/NOISE/,2-BARBA_0_20160627_232758_127.wav,2-BARBA_20160627_232758_127.wav,ChiroSp,ChiroSp,Smits Q.,P. Verte,Main,Plesp,0,Pleaus,0,2016,6,27,23,27,27/06/2016,23:27,27/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,50,1786,5,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160627/NOISE/,2-BARBA_0_20160627_234157_541.wav,2-BARBA_20160627_234157_541.wav,Myosp,Myosp,Smits Q.,P. Verte,Main,Myosp,7,Myoema,3,2016,6,27,23,41,27/06/2016,23:41,27/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,3,50,0,4,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160627/NOISE/,2-BARBA_0_20160627_234744_292.wav,2-BARBA_20160627_234744_292.wav,ChiroSp,ChiroSp,A. Flipo,P. Verte,Main,Pip35,5,Pipnat,2,2016,6,27,23,47,27/06/2016,23:47,27/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,42,0,7,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160627/NOISE/,2-BARBA_0_20160627_235021_382.wav,2-BARBA_20160627_235021_382.wav,ChiroSp,ChiroSp,Smits Q.,P. Verte,Main,Barbar,3,Barbar,1,2016,6,27,23,50,27/06/2016,23:50,27/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,52,0,3,0,1,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160627/NOISE/,2-BARBA_0_20160628_014446_769.wav,2-BARBA_20160628_014446_769.wav,ChiroSp,ChiroSp,A. Flipo,P. Verte,Main,Pip50,1,Pippyg,1,2016,6,28,1,44,28/06/2016,1:44,27/06/2016,2-BARBA,Bois chêne Bellefontaine,,,,1,53,0,7,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160628_225153_024.wav,2-BARBA_20160628_225153_024.wav,ChiroSp,Myosp,Smits Q.,P. Verte,Main,Myosp,2,Myomyo,2,2016,6,28,22,51,28/06/2016,22:51,28/06/2016,2-BARBA,Gilbaupont sud,,,,25,33,84,6,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_003847_905.wav,2-BARBA_20160629_003847_905.wav,Rhifer,Rhifer,Smits Q.,P. Verte,Main,Rhisp,10,Rhifer,10,2016,6,29,0,38,29/06/2016,0:38,28/06/2016,2-BARBA,Gilbaupont sud,,,,11,80,4,7,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_012009_782.wav,2-BARBA_20160629_012009_782.wav,Rhifer,Rhifer,A. Flipo,P. Verte,Main,Rhisp,10,Rhifer,10,2016,6,29,1,20,29/06/2016,1:20,28/06/2016,2-BARBA,Gilbaupont sud,,,,12,81,0,8,2,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_032607_797.wav,2-BARBA_20160629_032607_797.wav,Rhifer,Rhifer,A. Flipo,P. Verte,Secondary,Rhisp,10,Rhifer,10,2016,6,29,3,26,29/06/2016,3:26,28/06/2016,2-BARBA,Gilbaupont sud,,,,15,81,43,10,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_042121_734.wav,2-BARBA_20160629_042121_734.wav,Pipnat,Pipnat,Smits Q.,P. Verte,Main,Pip35,8,Pipnat,6,2016,6,29,4,21,29/06/2016,4:21,28/06/2016,2-BARBA,Gilbaupont sud,,,,15,42,0,6,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_042557_629.wav,2-BARBA_20160629_042557_629.wav,Pipnat,Pipnat,A. Flipo,P. Verte,Main,Pip35,8,Pipnat,6,2016,6,29,4,25,29/06/2016,4:25,28/06/2016,2-BARBA,Gilbaupont sud,,,,6,41,97,7,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_042835_907.wav,2-BARBA_20160629_042835_907.wav,Pipnat,Pip35,Smits Q.,P. Verte,Main,Pip35,6,Pipnat,6,2016,6,29,4,28,29/06/2016,4:28,28/06/2016,2-BARBA,Gilbaupont sud,,,,10,42,0,6,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/,2-BARBA_0_20160629_045040_501.wav,2-BARBA_20160629_045040_501.wav,ChiroSp,Nyclei,Smits Q.,P. Verte,Secondary,ENVsp,5,Nyclei,4,2016,6,29,4,50,29/06/2016,4:50,28/06/2016,2-BARBA,Gilbaupont sud,,,,10,23,0,9,4,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/NOISE/,2-BARBA_0_20160628_225512_191.wav,2-BARBA_20160628_225512_191.wav,ChiroSp,Myosp,Smits Q.,P. Verte,Main,Myosp,5,Myobra,4,2016,6,28,22,55,28/06/2016,22:55,28/06/2016,2-BARBA,Gilbaupont sud,,,,7,47,90,2,0,0,Barbalux,vraissemblablement brandt,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160628/NOISE/,2-BARBA_0_20160629_042500_726.wav,2-BARBA_20160629_042500_726.wav,Pipnat,Pipnat,Smits Q.,P. Verte,Main,Pip35,10,Pipnat,7,2016,6,29,4,25,29/06/2016,4:25,28/06/2016,2-BARBA,Gilbaupont sud,,,,1,43,0,6,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160629/,2-BARBA_0_20160629_222835_230.wav,2-BARBA_20160629_222835_230.wav,Plesp,Plesp,Smits Q.,P. Verte,Secondary,Plesp,9,Pleaur,2,2016,6,29,22,28,29/06/2016,22:28,29/06/2016,2-BARBA,Gilbaupont sud,,,,3,28,59,5,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160629/,2-BARBA_0_20160629_232018_511.wav,2-BARBA_20160629_232018_511.wav,Pip35,Pip35,Smits Q.,P. Verte,Main,Pip35,7,Pipnat,4,2016,6,29,23,20,29/06/2016,23:20,29/06/2016,2-BARBA,Gilbaupont sud,,,,56,44,78,6,3,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160629/NOISE/,2-BARBA_0_20160629_230611_226.wav,2-BARBA_20160629_230611_226.wav,ChiroSp,Myonat,Smits Q.,P. Verte,Main,Myosp,4,Myonat,4,2016,6,29,23,6,29/06/2016,23:06,29/06/2016,2-BARBA,Gilbaupont sud,,,,20,49,0,4,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160629/NOISE/,2-BARBA_0_20160630_021329_874.wav,2-BARBA_20160630_021329_874.wav,ChiroSp,Myonat,Smits Q.,P. Verte,Main,Myosp,5,Myonat,5,2016,6,30,2,13,30/06/2016,2:13,29/06/2016,2-BARBA,Gilbaupont sud,,,,7,49,0,0,1,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/Barbaluxwav_part 2/SM2_2B/20160629/NOISE/,2-BARBA_0_20160630_021334_365.wav,2-BARBA_20160630_021334_365.wav,ChiroSp,Myonat,Smits Q.,P. Verte,Main,Myosp,5,Myonat,4,2016,6,30,2,13,30/06/2016,2:13,29/06/2016,2-BARBA,Gilbaupont sud,,,,8,52,112,1,0,0,Barbalux,,,F:/Fichier S,SM2-2
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160524/NOISE/,A-BARBA_0_20160524_220032_476.wav,A-BARBA_20160524_220032_476.wav,Myosp,Myosp,Smits Q.,Debaere T.,Main,Myosp,7,Myobec,4,2016,5,24,22,0,24/05/2016,22:00,24/05/2016,A-BARBA,Bertrix - « la maljoyeuse »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,11,41,81,5,0,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160526_215808_079.wav,A-BARBA_20160526_215808_079.wav,ENVsp,ENVsp,Smits Q.,Debaere T.,Main,ENVsp,10,Nycnoc,2,2016,5,26,21,58,26/05/2016,21:58,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,16,25,137,7,1,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160526_221505_469.wav,A-BARBA_20160526_221505_469.wav,ENVsp,ENVsp,A. Flipo,Debaere T.,Main,ENVsp,9,Nyclei,3,2016,5,26,22,15,26/05/2016,22:15,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,16,26,166,7,3,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160526_223034_893.wav,A-BARBA_20160526_223034_893.wav,ENVsp,Eptser,Smits Q.,Debaere T.,Main,ENVsp,10,Eptser,4,2016,5,26,22,30,26/05/2016,22:30,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,24,27,145,7,0,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160526_225427_862.wav,A-BARBA_20160526_225427_862.wav,ChiroSp,Myomyo,Smits Q.,Debaere T.,Main,Myosp,4,Myomyo,4,2016,5,26,22,54,26/05/2016,22:54,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,16,31,144,5,1,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160527_005435_499.wav,A-BARBA_20160527_005435_499.wav,ENVsp,ENVsp,Smits Q.,Debaere T.,Main,ENVsp,7,Nyclei,5,2016,5,27,0,54,27/05/2016,0:54,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,12,23,389,8,2,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160527_005440_499.wav,A-BARBA_20160527_005440_499.wav,ENVsp,ENVsp,A. Flipo,Debaere T.,Main,ENVsp,10,Nyclei,2,2016,5,27,0,54,27/05/2016,0:54,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,6,26,172,7,1,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160527_050849_735.wav,A-BARBA_20160527_050849_735.wav,Pipnat,Pipnat,A. Flipo,Debaere T.,Main,Pip35,8,Pipnat,6,2016,5,27,5,8,27/05/2016,5:08,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,11,41,109,7,0,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160527_051343_701.wav,A-BARBA_20160527_051343_701.wav,ChiroSp,ChiroSp,A. Flipo,Debaere T.,Main,ENVsp,5,Nyclas,5,2016,5,27,5,13,27/05/2016,5:13,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,24,16,0,8,6,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/,A-BARBA_0_20160527_052043_437.wav,A-BARBA_20160527_052043_437.wav,ChiroSp,ChiroSp,A. Flipo,Debaere T.,Main,ENVsp,5,Nyclas,5,2016,5,27,5,20,27/05/2016,5:20,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,21,17,80,7,6,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160526/NOISE/,A-BARBA_0_20160527_020740_707.wav,A-BARBA_20160527_020740_707.wav,Myosp,Myoema,Smits Q.,Debaere T.,Main,Myosp,8,Myoema,3,2016,5,27,2,7,27/05/2016,2:07,26/05/2016,A-BARBA,Bertrix - « la bonne fontaine »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,16,56,66,2,0,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160527/,A-BARBA_0_20160528_012439_027.wav,A-BARBA_20160528_012439_027.wav,Myosp,Myosp,Smits Q.,Debaere T.,Main,Myosp,7,Myobra,3,2016,5,28,1,24,28/05/2016,1:24,27/05/2016,A-BARBA,Bertrix « les Atisses »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,26,44,87,4,0,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160527/,A-BARBA_0_20160528_021108_398.wav,A-BARBA_20160528_021108_398.wav,Myosp,Myomys,Smits Q.,Debaere T.,Main,Myosp,9,Myomys,2,2016,5,28,2,11,28/05/2016,2:11,27/05/2016,A-BARBA,Bertrix « les Atisses »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,57,53,60,3,2,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160527/NOISE/,A-BARBA_0_20160528_012444_027.wav,A-BARBA_20160528_012444_027.wav,ChiroSp,Myosp,Smits Q.,Debaere T.,Main,Myosp,4,Myobra,4,2016,5,28,1,24,28/05/2016,1:24,27/05/2016,A-BARBA,Bertrix « les Atisses »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,9,43,87,5,1,0,Barbalux,,,F:/Fichier S,SM2-A
F:/Fichier SON/Barbalux_WAV/SM2-A/partie2/20160528/,A-BARBA_0_20160529_042809_591.wav,A-BARBA_20160529_042809_591.wav,Myosp,Myonat,Smits Q.,Debaere T.,Main,Myosp,10,Myonat,3,2016,5,29,4,28,29/05/2016,4:28,28/05/2016,A-BARBA,Bertrix « les Atisses »,Forêt mixte,"Chemin (induré, circulation véhicule lents)",,15,57,104,2,0,0,Barbalux,,,F:/Fichier S,SM2-A
