Directory,File,Validation,Id,Id_avant validation (partim),Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,Machine,Projet,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_002253_071.wav,P. Nyssen,Myosp,Myonat,Main,Myosp,6,Myonat,6,2015,7,21,0,22,21/07/2015,0:22,20/07/2015,LIFEE,6,49,0,0,1,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_002258_071.wav,P. Nyssen,Myosp,Myonat,Main,Myosp,6,Myonat,6,2015,7,21,0,22,21/07/2015,0:22,20/07/2015,LIFEE,15,49,64,0,3,2,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_004116_779.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,7,21,0,41,21/07/2015,0:41,20/07/2015,LIFEE,10,30,167,7,3,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_004121_779.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,0,2015,7,21,0,41,21/07/2015,0:41,20/07/2015,LIFEE,20,28,206,8,1,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_004126_779.wav,P. Nyssen,ChiroSp,ChiroSp,Main,ENVsp,4,Nyclei,4,2015,7,21,0,41,21/07/2015,0:41,20/07/2015,LIFEE,2,29,0,6,0,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_011747_653.wav,Q. Smits,Pleaur,Pleaur,Main,Plesp,7,Pleaur,6,2015,7,21,1,17,21/07/2015,1:17,20/07/2015,LIFEE,29,28,94,7,2,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_014250_957.wav,Q. Smits,Myomyo,Myomyo,Main,Myosp,6,Myomyo,6,2015,7,21,1,42,21/07/2015,1:42,20/07/2015,LIFEE,9,29,131,6,4,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_015217_314.wav,Q. Smits,Plesp,Pleaus,Main,Plesp,9,Pleaus,6,2015,7,21,1,52,21/07/2015,1:52,20/07/2015,LIFEE,2,24,0,4,2,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_034334_951.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,2,Myoema,2,2015,7,21,3,43,21/07/2015,3:43,20/07/2015,LIFEE,1,53,0,3,0,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150721_040939_680.wav,P. Nyssen,Plesp,Plesp,Main,Plesp,7,Pleaus,4,2015,7,21,4,9,21/07/2015,4:09,20/07/2015,LIFEE,3,24,51,5,4,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_005726_417.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,7,Nycnoc,0,2015,7,22,0,57,22/07/2015,0:57,21/07/2015,LIFEE,6,23,0,7,3,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_032705_000.wav,P. Nyssen,Myonat,ChiroSp,Main,Myosp,5,Myonat,5,2015,7,22,3,27,22/07/2015,3:27,21/07/2015,LIFEE,28,47,0,0,7,2,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_032728_659.wav,P. Nyssen,Myonat,Myosp,Main,Myosp,6,Myonat,4,2015,7,22,3,27,22/07/2015,3:27,21/07/2015,LIFEE,19,56,76,0,1,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_033927_912.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,0,Myoema,0,2015,7,22,3,39,22/07/2015,3:39,21/07/2015,LIFEE,1,49,0,0,0,0,J.P. Thys,Tersaessen maisons 42 et 56,Bâtiments,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221053_089.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,22,22,10,22/07/2015,22:10,22/07/2015,LIFEE,32,35,98,4,2,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221143_793.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,22,22,11,22/07/2015,22:11,22/07/2015,LIFEE,29,35,113,4,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221154_063.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,22,22,11,22/07/2015,22:11,22/07/2015,LIFEE,30,37,111,3,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221231_768.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,22,22,12,22/07/2015,22:12,22/07/2015,LIFEE,32,36,69,4,3,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221251_768.wav,P. Nyssen,Eptser,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,7,22,22,12,22/07/2015,22:12,22/07/2015,LIFEE,39,36,74,5,5,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221710_000.wav,P. Nyssen,Eptser,ChiroSp,Secondary,ENVsp,1,Eptnil,1,2015,7,22,22,17,22/07/2015,22:17,22/07/2015,LIFEE,6,34,8,3,7,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221816_645.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,22,22,18,22/07/2015,22:18,22/07/2015,LIFEE,34,36,0,4,3,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_221926_645.wav,P. Nyssen,Eptser,ChiroSp,Main,ENVsp,3,Eptser,3,2015,7,22,22,19,22/07/2015,22:19,22/07/2015,LIFEE,65,33,0,6,8,1,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_222134_000.wav,P. Nyssen,Eptser,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,7,22,22,21,22/07/2015,22:21,22/07/2015,LIFEE,28,35,120,3,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_224125_000.wav,P. Nyssen,ENVsp,ChiroSp,Main,ENVsp,4,Eptnil,0,2015,7,22,22,41,22/07/2015,22:41,22/07/2015,LIFEE,3,29,0,6,2,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_224340_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,7,22,22,43,22/07/2015,22:43,22/07/2015,LIFEE,22,46,105,6,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_225545_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,1,Pipkuh,0,2015,7,22,22,55,22/07/2015,22:55,22/07/2015,LIFEE,19,47,0,4,0,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_232150_000.wav,Q. Smits,Myomyo,ChiroSp,Main,Myosp,4,Myomyo,4,2015,7,22,23,21,22/07/2015,23:21,22/07/2015,LIFEE,15,31,76,6,4,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_234909_000.wav,P. Nyssen,Myonat,ChiroSp,Main,Myosp,5,Myonat,5,2015,7,22,23,49,22/07/2015,23:49,22/07/2015,LIFEE,29,54,0,3,4,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150722_234914_000.wav,P. Nyssen,Myonat,ChiroSp,Main,Myosp,5,Myonat,5,2015,7,22,23,49,22/07/2015,23:49,22/07/2015,LIFEE,74,49,43,1,5,1,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_011015_000.wav,P. Nyssen,PippiT,ChiroSp,Main,Pip35,3,Pipnat,0,2015,7,23,1,10,23/07/2015,1:10,22/07/2015,LIFEE,5,42,0,4,2,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_011050_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,2,Pipnat,2,2015,7,23,1,10,23/07/2015,1:10,22/07/2015,LIFEE,3,41,0,6,5,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_022455_000.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,6,Pippyg,2,2015,7,23,2,24,23/07/2015,2:24,22/07/2015,LIFEE,12,51,0,5,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_031729_000.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,9,Pippyg,4,2015,7,23,3,17,23/07/2015,3:17,22/07/2015,LIFEE,16,52,0,4,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_035229_000.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,9,Pippyg,4,2015,7,23,3,52,23/07/2015,3:52,22/07/2015,LIFEE,5,50,144,4,0,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_043424_962.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,3,Myobec,3,2015,7,23,4,34,23/07/2015,4:34,22/07/2015,LIFEE,15,38,105,6,2,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_044625_684.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,8,Nyclei,5,2015,7,23,4,46,23/07/2015,4:46,22/07/2015,LIFEE,2,23,0,8,0,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_045130_000.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,10,Pippyg,0,2015,7,23,4,51,23/07/2015,4:51,22/07/2015,LIFEE,14,51,0,4,0,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_220902_244.wav,P. Nyssen,Nycnoc,ChiroSp,Secondary,ENVsp,4,Nycnoc,4,2015,7,23,22,9,23/07/2015,22:09,23/07/2015,LIFEE,5,17,0,9,4,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_220902_244.wav,P. Nyssen,PippiT,PippiT,Main,Pip50,6,PippiT,6,2015,7,23,22,9,23/07/2015,22:09,23/07/2015,LIFEE,19,47,0,7,5,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_220947_244.wav,P. Nyssen,Eptser,ChiroSp,Secondary,ENVsp,1,Eptnil,1,2015,7,23,22,9,23/07/2015,22:09,23/07/2015,LIFEE,7,32,17,4,6,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_221039_000.wav,P. Nyssen,PippiT,Pip50,Main,Pip50,10,Pippyg,5,2015,7,23,22,10,23/07/2015,22:10,23/07/2015,LIFEE,18,51,72,4,3,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_221239_000.wav,P. Nyssen,Eptser,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,7,23,22,12,23/07/2015,22:12,23/07/2015,LIFEE,35,35,0,3,2,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_221835_000.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,23,22,18,23/07/2015,22:18,23/07/2015,LIFEE,29,35,113,3,3,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_221840_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,ENVsp,0,Eptnil,0,2015,7,23,22,18,23/07/2015,22:18,23/07/2015,LIFEE,7,31,123,2,3,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_224201_000.wav,P. Nyssen,Pleaur,ChiroSp,Main,Plesp,5,Pleaur,5,2015,7,23,22,42,23/07/2015,22:42,23/07/2015,LIFEE,4,35,39,5,2,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_232149_000.wav,P. Nyssen,Eptser,ENVsp,Main,ENVsp,10,Eptser,5,2015,7,23,23,21,23/07/2015,23:21,23/07/2015,LIFEE,12,24,264,7,3,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_233629_795.wav,P. Nyssen,Plesp,Plesp,Main,Plesp,9,Pleaus,4,2015,7,23,23,36,23/07/2015,23:36,23/07/2015,LIFEE,2,27,0,5,0,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_234925_072.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,9,Pippyg,2,2015,7,23,23,49,23/07/2015,23:49,23/07/2015,LIFEE,9,53,0,4,0,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150723_235114_000.wav,P. Nyssen,Pip50,Pippyg,Main,Pip50,9,Pippyg,6,2015,7,23,23,51,23/07/2015,23:51,23/07/2015,LIFEE,15,51,0,4,1,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150724_005750_000.wav,P. Nyssen,PippiT,ChiroSp,Main,Pip35,4,Pipnat,4,2015,7,24,0,57,24/07/2015,0:57,23/07/2015,LIFEE,15,42,164,9,4,0,J.P. Thys,Tersaessen haie maison 14,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150726_215948_943.wav,P. Nyssen,Eptser,ChiroSp,Main,ENVsp,3,Eptser,3,2015,7,26,21,59,26/07/2015,21:59,26/07/2015,LIFEE,22,29,106,4,1,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150726_222046_770.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,7,26,22,20,26/07/2015,22:20,26/07/2015,LIFEE,8,37,0,4,4,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150726_222110_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,5,Pipnat,4,2015,7,26,22,21,26/07/2015,22:21,26/07/2015,LIFEE,3,41,0,6,0,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150726_222913_521.wav,P. Nyssen,ChiroSp,ChiroSp,Main,ENVsp,0,Eptnil,0,2015,7,26,22,29,26/07/2015,22:29,26/07/2015,LIFEE,5,32,333,5,2,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150726_225405_000.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,6,Eptnil,0,2015,7,26,22,54,26/07/2015,22:54,26/07/2015,LIFEE,15,29,0,6,5,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150727_031949_284.wav,P. Nyssen,Myonat,ChiroSp,Main,Myosp,3,Myonat,3,2015,7,27,3,19,27/07/2015,3:19,26/07/2015,LIFEE,17,54,0,1,1,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150727_045907_617.wav,P. Nyssen,Pleaur,Plesp,Main,Plesp,8,Pleaus,3,2015,7,27,4,59,27/07/2015,4:59,26/07/2015,LIFEE,9,29,121,7,1,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150727_215719_398.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,27,21,57,27/07/2015,21:57,27/07/2015,LIFEE,30,35,86,4,2,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150727_215905_354.wav,P. Nyssen,Nyclei,ChiroSp,Main,ENVsp,5,Nyclei,4,2015,7,27,21,59,27/07/2015,21:59,27/07/2015,LIFEE,3,24,0,6,0,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150727_223546_625.wav,P. Nyssen,Eptser,ChiroSp,Main,ENVsp,5,Eptser,4,2015,7,27,22,35,27/07/2015,22:35,27/07/2015,LIFEE,20,29,156,7,3,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150728_010235_421.wav,P. Nyssen,Myomyo,ChiroSp,Main,Myosp,3,Myomyo,3,2015,7,28,1,2,28/07/2015,1:02,27/07/2015,LIFEE,14,33,133,5,2,0,J.P. Thys,Tersaessen nord,Forêt mixte,Layons,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150728_222849_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip50,1,Pippyg,1,2015,7,28,22,28,28/07/2015,22:28,28/07/2015,LIFEE,1,50,0,4,0,0,J.P. Thys,Tersaessen Maison Beaujean haie,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150728_224115_000.wav,P. Nyssen,Eptser,ChiroSp,Main,ENVsp,4,Eptser,3,2015,7,28,22,41,28/07/2015,22:41,28/07/2015,LIFEE,28,29,144,5,2,0,J.P. Thys,Tersaessen Maison Beaujean haie,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie3 - 20150718-20150905/wav/,LIFEE_20150728_224120_000.wav,P. Nyssen,Eptser,ChiroSp,Main,ENVsp,3,Eptser,3,2015,7,28,22,41,28/07/2015,22:41,28/07/2015,LIFEE,13,29,156,6,1,0,J.P. Thys,Tersaessen Maison Beaujean haie,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
E:/GueulePart3AFAIRE/,LIFEE_20150729_215233_301.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,29,21,52,29/07/2015,21:52,29/07/2015,LIFEE,24,36,0,3,1,0,J.P. Thys,Tersaessen Maison Beaujean haie,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
E:/GueulePart3AFAIRE/,LIFEE_20150729_215755_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Plesp,4,Pleaur,0,2015,7,29,21,57,29/07/2015,21:57,29/07/2015,LIFEE,15,29,132,4,3,0,J.P. Thys,Tersaessen Maison Beaujean haie,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
E:/GueulePart3AFAIRE/,LIFEE_20150729_221245_000.wav,P. Nyssen,Eptser,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,29,22,12,29/07/2015,22:12,29/07/2015,LIFEE,30,37,80,4,3,0,J.P. Thys,Tersaessen Maison Beaujean haie,Bâtiments,Haie,SM2-E,Plecotus Natura 2000,
