Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Site,Habitat1,Habitat2,habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Remarques,Projet,Machine,Micro
F:/Barbalux 2017/SM4G/,G-BARBA_20170601_232828_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Principal,Myosp,8,Myomyo,8,2017,6,1,23,28,1/06/2017,23:28,1/06/2017,G-BARBA,Grande Vaux,,,,31,29,139,9,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170602_005301_000.wav,Myobec,Myobec,Q. Smits,P. Verté,Principal,Myosp,9,Myobec,7,2017,6,2,0,53,2/06/2017,0:53,1/06/2017,G-BARBA,Grande Vaux,,,,19,36,112,9,1,0,Très bon fichier !,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170602_021708_000.wav,Eptser,Eptser,Q. Smits,P. Verté,Principal,ENVsp,10,Eptser,6,2017,6,2,2,17,2/06/2017,2:17,1/06/2017,G-BARBA,Grande Vaux,,,,19,26,148,10,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170604_221201_000.wav,Nyclei,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,8,Nyclei,6,2017,6,4,22,12,4/06/2017,22:12,4/06/2017,G-BARBA,Grande Vaux,,,,18,22,231,8,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170604_221229_000.wav,Nyclei,Nyclei,Q. Smits,P. Verté,Secondaire,ENVsp,6,Nyclei,6,2017,6,4,22,12,4/06/2017,22:12,4/06/2017,G-BARBA,Grande Vaux,,,,18,23,42,10,4,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170604_221234_000.wav,Nyclei,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,8,Nyclei,8,2017,6,4,22,12,4/06/2017,22:12,4/06/2017,G-BARBA,Grande Vaux,,,,6,21,261,8,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170604_222751_000.wav,Nycnoc,ENVsp,Q. Smits,P. Verté,Secondaire,ENVsp,8,Nycnoc,7,2017,6,4,22,27,4/06/2017,22:27,4/06/2017,G-BARBA,Grande Vaux,,,,28,27,14,10,10,10,Bon rec mais limite FM/QFC pas caractéristique,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170605_044755_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,10,Pipnat,9,2017,6,5,4,47,5/06/2017,4:47,4/06/2017,G-BARBA,Grande Vaux,,,,30,41,155,10,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170609_005727_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,9,Myoalc,3,2017,6,9,0,57,9/06/2017,0:57,8/06/2017,G-BARBA,Moulin Luxeroth,,,,19,50,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170613_224001_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,9,Myonat,9,2017,6,13,22,40,13/06/2017,22:40,13/06/2017,G-BARBA,ruisseau de Nothomb,,,,40,40,0,2,2,2,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170614_222210_000.wav,Nyclei,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,6,Nyclei,6,2017,6,14,22,22,14/06/2017,22:22,14/06/2017,G-BARBA,Pré aval grendel,,,,20,23,181,8,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170615_225853_000.wav,Pipnat,Pip35,Q. Smits,P. Verté,Principal,Pip35,6,Pipnat,6,2017,6,15,22,58,15/06/2017,22:58,15/06/2017,G-BARBA,Pré aval grendel,,,,4,41,0,7,5,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170616_005546_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Barbar,3,Barbar,3,2017,6,16,0,55,16/06/2017,0:55,15/06/2017,G-BARBA,Pré aval grendel,,,,39,41,0,6,10,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170616_232559_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Barbar,5,Barbar,4,2017,6,16,23,25,16/06/2017,23:25,16/06/2017,G-BARBA,Pré aval grendel,,,,22,42,0,6,8,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170616_232914_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Barbar,1,Barbar,1,2017,6,16,23,29,16/06/2017,23:29,16/06/2017,G-BARBA,Pré aval grendel,,,,9,44,90,6,7,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170617_234826_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,9,Myonat,9,2017,6,17,23,48,17/06/2017,23:48,17/06/2017,G-BARBA,Pré aval grendel,,,,32,44,0,2,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170618_230453_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,9,Pipnat,7,2017,6,18,23,4,18/06/2017,23:04,18/06/2017,G-BARBA,Pré aval grendel,,,,7,41,0,7,4,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/,G-BARBA_20170619_223746_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,10,2017,6,19,22,37,19/06/2017,22:37,19/06/2017,G-BARBA,Marais Heinsch amont,,,,35,37,48,1,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170603_232057_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Barbar,2,Barbar,2,2017,6,3,23,20,3/06/2017,23:20,3/06/2017,G-BARBA,Grande Vaux,,,,4,36,457,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170605_033110_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,9,Pipnat,9,2017,6,5,3,31,5/06/2017,3:31,4/06/2017,G-BARBA,Grande Vaux,,,,1,41,0,10,3,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_030036_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,2,Rhihip,2,2017,6,8,3,0,8/06/2017,3:00,7/06/2017,G-BARBA,Moulin Luxeroth,,,,1,48,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_220458_000.wav,ChiroSp,Pip35,C. Brabant,P. Verté,Principal,Rhisp,2,Rhihip,2,2017,6,8,22,4,8/06/2017,22:04,8/06/2017,G-BARBA,Moulin Luxeroth,,,,3,44,53,5,3,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_221041_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,8,22,10,8/06/2017,22:10,8/06/2017,G-BARBA,Moulin Luxeroth,,,,2,44,0,3,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_231244_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,8,23,12,8/06/2017,23:12,8/06/2017,G-BARBA,Moulin Luxeroth,,,,1,50,384,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_232248_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,8,23,22,8/06/2017,23:22,8/06/2017,G-BARBA,Moulin Luxeroth,,,,1,44,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_232947_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,6,Myodau,0,2017,6,8,23,29,8/06/2017,23:29,8/06/2017,G-BARBA,Moulin Luxeroth,,,,27,45,71,4,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_234018_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,8,Myodau,0,2017,6,8,23,40,8/06/2017,23:40,8/06/2017,G-BARBA,Moulin Luxeroth,,,,10,44,84,3,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_235353_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,8,23,53,8/06/2017,23:53,8/06/2017,G-BARBA,Moulin Luxeroth,,,,2,45,77,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170608_235638_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,8,23,56,8/06/2017,23:56,8/06/2017,G-BARBA,Moulin Luxeroth,,,,2,43,9,2,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_000653_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,9,0,6,9/06/2017,0:06,8/06/2017,G-BARBA,Moulin Luxeroth,,,,5,45,30,3,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_010733_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,9,1,7,9/06/2017,1:07,8/06/2017,G-BARBA,Moulin Luxeroth,,,,4,44,79,3,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_030938_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,9,3,9,9/06/2017,3:09,8/06/2017,G-BARBA,Moulin Luxeroth,,,,3,46,83,3,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_034840_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,9,3,48,9/06/2017,3:48,8/06/2017,G-BARBA,Moulin Luxeroth,,,,2,46,12,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_220404_000.wav,ChiroSp,ENVsp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,6,9,22,4,9/06/2017,22:04,9/06/2017,G-BARBA,Ligne électrique Post,,,,1,42,0,6,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_222242_000.wav,ChiroSp,Pip35,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,9,22,22,9/06/2017,22:22,9/06/2017,G-BARBA,Ligne électrique Post,,,,1,48,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170609_222821_000.wav,ChiroSp,Pip35,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,9,22,28,9/06/2017,22:28,9/06/2017,G-BARBA,Ligne électrique Post,,,,1,47,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170610_044321_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,10,4,43,10/06/2017,4:43,9/06/2017,G-BARBA,Ligne électrique Post,,,,2,47,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170612_222902_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,8,Myonat,8,2017,6,12,22,29,12/06/2017,22:29,12/06/2017,G-BARBA,ruisseau de Nothomb,,,,20,36,0,1,3,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170612_235901_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,2,Rhihip,2,2017,6,12,23,59,12/06/2017,23:59,12/06/2017,G-BARBA,ruisseau de Nothomb,,,,2,44,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170613_000642_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,13,0,6,13/06/2017,0:06,12/06/2017,G-BARBA,ruisseau de Nothomb,,,,1,46,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170613_002107_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,13,0,21,13/06/2017,0:21,12/06/2017,G-BARBA,ruisseau de Nothomb,,,,1,45,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170613_005820_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,13,0,58,13/06/2017,0:58,12/06/2017,G-BARBA,ruisseau de Nothomb,,,,7,44,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170614_234317_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhihip,1,2017,6,14,23,43,14/06/2017,23:43,14/06/2017,G-BARBA,Pré aval grendel,,,,1,44,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170615_015857_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,15,1,58,15/06/2017,1:58,14/06/2017,G-BARBA,Pré aval grendel,,,,3,46,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170615_021106_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,8,Myonat,8,2017,6,15,2,11,15/06/2017,2:11,14/06/2017,G-BARBA,Pré aval grendel,,,,15,47,0,1,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170615_223151_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,4,Rhihip,4,2017,6,15,22,31,15/06/2017,22:31,15/06/2017,G-BARBA,Pré aval grendel,,,,1,46,0,6,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170615_223824_000.wav,ChiroSp,Myosp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,15,22,38,15/06/2017,22:38,15/06/2017,G-BARBA,Pré aval grendel,,,,2,47,0,2,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170616_010820_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhifer,0,2017,6,16,1,8,16/06/2017,1:08,15/06/2017,G-BARBA,Pré aval grendel,,,,4,41,0,7,8,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170616_024755_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,7,Pipnat,6,2017,6,16,2,47,16/06/2017,2:47,15/06/2017,G-BARBA,Pré aval grendel,,,,5,41,0,8,6,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170616_041033_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,2,Rhihip,2,2017,6,16,4,10,16/06/2017,4:10,15/06/2017,G-BARBA,Pré aval grendel,,,,1,46,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170617_023131_000.wav,Myosp,Myoema,Q. Smits,P. Verté,Principal,Myosp,7,Myoema,4,2017,6,17,2,31,17/06/2017,2:31,16/06/2017,G-BARBA,Pré aval grendel,,,,12,57,92,1,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170617_230610_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhifer,0,2017,6,17,23,6,17/06/2017,23:06,17/06/2017,G-BARBA,Pré aval grendel,,,,3,41,0,7,6,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170618_040142_000.wav,ChiroSp,Myoema,Q. Smits,P. Verté,Principal,Myosp,4,Myoema,4,2017,6,18,4,1,18/06/2017,4:01,17/06/2017,G-BARBA,Pré aval grendel,,,,6,52,0,1,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170620_041750_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,10,2017,6,20,4,17,20/06/2017,4:17,19/06/2017,G-BARBA,Marais Heinsch amont,,,,45,29,48,0,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4G/NOISE/,G-BARBA_20170621_025330_000.wav,Pleaur,Plesp,Q. Smits,P. Verté,Principal,Plesp,10,Pleaur,8,2017,6,21,2,53,21/06/2017,2:53,20/06/2017,G-BARBA,Marais Heinsch amont,,,,8,35,0,5,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170504_232839_000.wav,Myosp,Myoema,Q. Smits,P. Verté,Principal,Myosp,8,Myoema,2,2017,5,4,23,28,4/05/2017,23:28,4/05/2017,H-BARBA,Pisciculture Florenville,,,,52,51,0,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170506_221112_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Myosp,4,Myodau,4,2017,5,6,22,11,6/05/2017,22:11,6/05/2017,H-BARBA,Pisciculture Florenville,,,,84,43,0,4,5,4,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170508_040016_000.wav,Myosp,Myomys,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,3,2017,5,8,4,0,8/05/2017,4:00,7/05/2017,H-BARBA,Pisciculture Florenville,,,,58,48,60,4,0,1,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170509_215400_000.wav,Myosp,Myomys,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,2,2017,5,9,21,54,9/05/2017,21:54,9/05/2017,H-BARBA,Mare forestière,,,,56,48,60,4,0,0,probable,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170511_012428_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Myosp,5,Myobec,3,2017,5,11,1,24,11/05/2017,1:24,10/05/2017,H-BARBA,Mare forestière,,,,12,41,190,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170514_012754_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,8,Myonat,6,2017,5,14,1,27,14/05/2017,1:27,13/05/2017,H-BARBA,Vallon Manhelles,,,,28,30,95,3,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170516_215948_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,10,Myobec,0,2017,5,16,21,59,16/05/2017,21:59,16/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,24,43,87,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170517_035953_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Myosp,5,Myodau,0,2017,5,17,3,59,17/05/2017,3:59,16/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,34,37,89,5,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170517_233210_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,10,Eptser,4,2017,5,17,23,32,17/05/2017,23:32,17/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,11,24,261,8,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170518_020901_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,7,Pipnat,7,2017,5,18,2,9,18/05/2017,2:09,17/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,7,41,106,8,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170518_042628_000.wav,ENVsp,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,10,Nyclei,2,2017,5,18,4,26,18/05/2017,4:26,17/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,8,26,146,8,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170520_222445_000.wav,PippiT,PippiT,Q. Smits,P. Verté,Principal,Pip50,10,PippiT,10,2017,5,20,22,24,20/05/2017,22:24,20/05/2017,H-BARBA,Ruisseau de Rosoi,,,,33,46,88,7,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170520_234201_000.wav,ChiroSp,PippiT,Q. Smits,P. Verté,Principal,Rhisp,2,Rhihip,2,2017,5,20,23,42,20/05/2017,23:42,20/05/2017,H-BARBA,Ruisseau de Rosoi,,,,1,44,99,6,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_004016_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Myosp,4,Myobec,4,2017,5,23,0,40,23/05/2017,0:40,22/05/2017,H-BARBA,Layon chênaie claire,,,,8,41,84,7,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_013133_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,10,Pipnat,6,2017,5,23,1,31,23/05/2017,1:31,22/05/2017,H-BARBA,Layon chênaie claire,,,,4,40,145,7,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_025112_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Pip35,5,Pipkuh,2,2017,5,23,2,51,23/05/2017,2:51,22/05/2017,H-BARBA,Layon chênaie claire,,,,8,41,0,7,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_031859_000.wav,ChiroSp,Eptser,Q. Smits,P. Verté,Secondaire,ENVsp,3,Eptser,3,2017,5,23,3,18,23/05/2017,3:18,22/05/2017,H-BARBA,Layon chênaie claire,,,,5,27,9,6,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_033131_000.wav,ChiroSp,PippiT,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,23,3,31,23/05/2017,3:31,22/05/2017,H-BARBA,Layon chênaie claire,,,,6,38,0,5,3,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_033644_000.wav,Pleaur,Pleaur,Q. Smits,P. Verté,Principal,Plesp,6,Pleaur,6,2017,5,23,3,36,23/05/2017,3:36,22/05/2017,H-BARBA,Layon chênaie claire,,,,48,29,50,7,10,0,Cris sociaux nombreux,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_041251_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Secondaire,Myosp,9,Myomyo,9,2017,5,23,4,12,23/05/2017,4:12,22/05/2017,H-BARBA,Layon chênaie claire,,,,4,30,0,8,5,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_044959_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Secondaire,Barbar,1,Barbar,1,2017,5,23,4,49,23/05/2017,4:49,22/05/2017,H-BARBA,Layon chênaie claire,,,,2,38,0,4,2,0,Myodau/myobec,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170523_045456_000.wav,Myosp,Myobec,Q. Smits,P. Verté,Secondaire,Myosp,8,Myobec,4,2017,5,23,4,54,23/05/2017,4:54,22/05/2017,H-BARBA,Layon chênaie claire,,,,2,38,73,6,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170524_042634_000.wav,Myosp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,7,Myoema,1,2017,5,24,4,26,24/05/2017,4:26,23/05/2017,H-BARBA,Ruisseau du Plane,,,,69,49,42,4,1,1,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170524_043648_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,0,2017,5,24,4,36,24/05/2017,4:36,23/05/2017,H-BARBA,Ruisseau du Plane,,,,31,48,76,3,0,0,Myomys/br,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170526_015652_000.wav,Rhifer,Rhifer,Q. Smits,P. Verté,Principal,Rhisp,10,Rhifer,10,2017,5,26,1,56,26/05/2017,1:56,25/05/2017,H-BARBA,Les Cornettes,,,,6,80,0,9,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170526_032315_000.wav,Rhifer,Rhifer,C. Brabant,P. Verté,Principal,Rhisp,10,Rhifer,10,2017,5,26,3,23,26/05/2017,3:23,25/05/2017,H-BARBA,Les Cornettes,,,,7,71,0,9,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170526_043552_000.wav,Myosp,Myomys,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,2,2017,5,26,4,35,26/05/2017,4:35,25/05/2017,H-BARBA,Les Cornettes,,,,50,44,55,5,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170526_044325_000.wav,Myosp,Myobec,Q. Smits,P. Verté,Principal,Myosp,6,Myobec,2,2017,5,26,4,43,26/05/2017,4:43,25/05/2017,H-BARBA,Les Cornettes,,,,74,41,67,5,3,0,Probable,Barba_Lux 2017,SM4-H,
