Directory,File,File2,Validation,Id,Id-avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140613_000950_316.wav,LIFEC_20140613_000950_316.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,0,Eptnil,0,2014,6,13,0,9,13/06/2014,0:09,12/06/2014,LIFEC_0,5,29,14,6,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140613_001256_779.wav,LIFEC_20140613_001256_779.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,0,Vesmur,0,2014,6,13,0,12,13/06/2014,0:12,12/06/2014,LIFEC_0,4,27,0,8,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140613_001936_828.wav,LIFEC_20140613_001936_828.wav,A. Flipo,Nyclei,ENVsp,Main,ENVsp,8,Eptnil,3,2014,6,13,0,19,13/06/2014,0:19,12/06/2014,LIFEC_0,14,27,129,9,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140613_002102_924.wav,LIFEC_20140613_002102_924.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,10,Vesmur,1,2014,6,13,0,21,13/06/2014,0:21,12/06/2014,LIFEC_0,3,26,48,9,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140613_004201_698.wav,LIFEC_20140613_004201_698.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,3,Eptnil,0,2014,6,13,0,42,13/06/2014,0:42,12/06/2014,LIFEC_0,12,29,49,7,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_005200_352.wav,LIFEC_20140613_005200_352.wav,A. Flipo,ChiroSp,ChiroSp,Main,Pip35,2,Pipkuh,0,2014,6,13,0,52,13/06/2014,0:52,12/06/2014,LIFEC,1,44,0,6,0,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_042931_237.wav,LIFEC_20140613_042931_237.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,7,Vesmur,0,2014,6,13,4,29,13/06/2014,4:29,12/06/2014,LIFEC,11,26,20,9,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_043606_200.wav,LIFEC_20140613_043606_200.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2014,6,13,4,36,13/06/2014,4:36,12/06/2014,LIFEC,30,26,79,9,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_044147_256.wav,LIFEC_20140613_044147_256.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2014,6,13,4,41,13/06/2014,4:41,12/06/2014,LIFEC,1,27,0,7,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_045344_688.wav,LIFEC_20140613_045344_688.wav,P. Nyssen,Nycnoc,ChiroSp,Main,ENVsp,5,Nyclei,0,2014,6,13,4,53,13/06/2014,4:53,12/06/2014,LIFEC,9,25,92,8,1,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_045344_688.wav,LIFEC_20140613_045344_688.wav,P. Nyssen,Nyclei,ChiroSp,Main,ENVsp,5,Nyclei,0,2014,6,13,4,53,13/06/2014,4:53,12/06/2014,LIFEC,9,25,92,8,1,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_050317_292.wav,LIFEC_20140613_050317_292.wav,T. Kinet,Nycnoc,Nycnoc,Main,ENVsp,8,Nycnoc,8,2014,6,13,5,3,13/06/2014,5:03,12/06/2014,LIFEC,6,20,174,8,1,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_224132_441.wav,LIFEC_20140613_224132_441.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,5,Myodau,0,2014,6,13,22,41,13/06/2014,22:41,13/06/2014,LIFEC,47,43,53,5,5,1,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_230152_294.wav,LIFEC_20140613_230152_294.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,Barbar,5,Barbar,0,2014,6,13,23,1,13/06/2014,23:01,13/06/2014,LIFEC,2,34,20,5,6,0,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_230650_442.wav,LIFEC_20140613_230650_442.wav,A. Flipo,Pipnat,Pip35,Main,Pip35,10,Pipkuh,1,2014,6,13,23,6,13/06/2014,23:06,13/06/2014,LIFEC,35,41,58,6,3,0,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140613_231126_576.wav,LIFEC_20140613_231126_576.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,1,Vesmur,1,2014,6,13,23,11,13/06/2014,23:11,13/06/2014,LIFEC,3,25,0,6,3,0,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140614_224505_754.wav,LIFEC_20140614_224505_754.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,0,2014,6,14,22,45,14/06/2014,22:45,14/06/2014,LIFEC,21,27,0,8,9,0,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140614_231329_746.wav,LIFEC_20140614_231329_746.wav,P. Nyssen,Nyclei,ChiroSp,Secondary,ENVsp,5,Nyclei,3,2014,6,14,23,13,14/06/2014,23:13,14/06/2014,LIFEC,7,24,13,8,8,0,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/wav-PART2/,LIFEC_0_20140614_231643_628.wav,LIFEC_20140614_231643_628.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2014,6,14,23,16,14/06/2014,23:16,14/06/2014,LIFEC,19,26,181,10,1,0,Renipont,F. Donckels,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
