Directory,File,Id_avantvalidation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Machine,Projet,Commentaires
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215222_366.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,13,112,30,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215227_094.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,18,112,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215230_534.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,14,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215232_500.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,22,112,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215235_816.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,21,112,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215240_028.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,42,112,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215243_578.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,52,05/28/2012,21:52,05/28/2012,COO-BALLON_0,24,112,34,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215302_120.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,29,112,32,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215306_708.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,33,112,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215310_259.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,18,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215314_737.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,4,111,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215317_560.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,5,111,21,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215320_919.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,21,112,34,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215325_418.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,12,112,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_215327_384.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,21,53,05/28/2012,21:53,05/28/2012,COO-BALLON_0,18,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_220100_000.wav,ChiroSp,ChiroSp,,Main,ENVsp,1,Nyclei,0,2012,5,28,22,1,05/28/2012,22:01,05/28/2012,COO-BALLON_0,8,26,0,7,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_220119_802.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,1,05/28/2012,22:01,05/28/2012,COO-BALLON_0,9,110,39,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_220121_709.wav,Rhihip,Rhihip,,Main,Rhisp,8,Rhihip,8,2012,5,28,22,1,05/28/2012,22:01,05/28/2012,COO-BALLON_0,9,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221735_855.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,17,05/28/2012,22:17,05/28/2012,COO-BALLON_0,24,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221750_429.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,17,05/28/2012,22:17,05/28/2012,COO-BALLON_0,28,109,0,7,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221900_076.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,16,96,0,7,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221914_893.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,17,104,31,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221932_090.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,3,54,0,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221933_913.wav,ChiroSp,ChiroSp,,Main,Myosp,5,Myomys,0,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,7,59,0,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221936_312.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,22,111,23,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221938_038.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,9,110,30,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221946_488.wav,Myosp,Myosp,,Main,Myosp,6,Myoema,0,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,5,58,0,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_221958_252.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,19,05/28/2012,22:19,05/28/2012,COO-BALLON_0,10,110,53,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222003_150.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,13,110,7,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222004_511.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,9,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,30,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222006_091.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,15,110,38,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222011_006.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,23,110,33,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222016_959.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,33,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222046_440.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,12,110,36,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222051_994.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,20,05/28/2012,22:20,05/28/2012,COO-BALLON_0,21,109,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222735_336.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,27,05/28/2012,22:27,05/28/2012,COO-BALLON_0,19,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222823_134.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,28,05/28/2012,22:28,05/28/2012,COO-BALLON_0,8,112,14,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_222850_568.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,28,05/28/2012,22:28,05/28/2012,COO-BALLON_0,40,99,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_223641_472.wav,ChiroSp,ChiroSp,,Main,ENVsp,0,Nyclei,0,2012,5,28,22,36,05/28/2012,22:36,05/28/2012,COO-BALLON_0,6,26,197,6,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_223707_544.wav,ChiroSp,ChiroSp,,Main,ENVsp,0,Nyclei,0,2012,5,28,22,37,05/28/2012,22:37,05/28/2012,COO-BALLON_0,4,23,0,7,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_224514_436.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,22,45,05/28/2012,22:45,05/28/2012,COO-BALLON_0,12,111,31,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_230600_000.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,28,23,6,05/28/2012,23:06,05/28/2012,COO-BALLON_0,17,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_232608_538.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,5,28,23,26,05/28/2012,23:26,05/28/2012,COO-BALLON_0,4,26,0,5,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120528_233353_462.wav,ChiroSp,ChiroSp,,Main,ENVsp,0,Eptser,0,2012,5,28,23,33,05/28/2012,23:33,05/28/2012,COO-BALLON_0,8,26,0,6,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_013100_000.wav,ChiroSp,ChiroSp,,Main,Pip50,0,PippiT,0,2012,5,29,1,31,05/29/2012,1:31,05/28/2012,COO-BALLON_0,2,47,0,3,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_013538_147.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,29,1,35,05/29/2012,1:35,05/28/2012,COO-BALLON_0,12,110,5,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_020618_524.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,29,2,6,05/29/2012,2:06,05/28/2012,COO-BALLON_0,23,109,26,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_021416_675.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,1,2012,5,29,2,14,05/29/2012,2:14,05/28/2012,COO-BALLON_0,2,68,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_031449_555.wav,ChiroSp,ChiroSp,,Main,Myosp,4,Myoema,1,2012,5,29,3,14,05/29/2012,3:14,05/28/2012,COO-BALLON_0,2,56,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032135_482.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2012,5,29,3,21,05/29/2012,3:21,05/28/2012,COO-BALLON_0,3,59,64,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032139_510.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,0,2012,5,29,3,21,05/29/2012,3:21,05/28/2012,COO-BALLON_0,24,65,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032237_051.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoema,2,2012,5,29,3,22,05/29/2012,3:22,05/28/2012,COO-BALLON_0,3,56,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032241_037.wav,ChiroSp,ChiroSp,,Main,Myosp,5,Myoema,1,2012,5,29,3,22,05/29/2012,3:22,05/28/2012,COO-BALLON_0,2,65,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032248_848.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2012,5,29,3,22,05/29/2012,3:22,05/28/2012,COO-BALLON_0,6,56,73,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032300_010.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myonat,0,2012,5,29,3,23,05/29/2012,3:23,05/28/2012,COO-BALLON_0,4,60,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032412_997.wav,ChiroSp,ChiroSp,,Main,Myosp,4,Myoema,1,2012,5,29,3,24,05/29/2012,3:24,05/28/2012,COO-BALLON_0,10,61,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032443_752.wav,ChiroSp,ChiroSp,,Main,Myosp,5,Myoema,1,2012,5,29,3,24,05/29/2012,3:24,05/28/2012,COO-BALLON_0,4,68,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_032501_224.wav,Myosp,Myosp,,Main,Myosp,6,Myoema,1,2012,5,29,3,25,05/29/2012,3:25,05/28/2012,COO-BALLON_0,10,64,57,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033130_212.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2012,5,29,3,31,05/29/2012,3:31,05/28/2012,COO-BALLON_0,7,58,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033138_171.wav,ChiroSp,ChiroSp,,Main,Myosp,3,Myoema,1,2012,5,29,3,31,05/29/2012,3:31,05/28/2012,COO-BALLON_0,12,64,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033148_488.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,1,2012,5,29,3,31,05/29/2012,3:31,05/28/2012,COO-BALLON_0,26,77,0,0,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033657_831.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,0,2012,5,29,3,36,05/29/2012,3:36,05/28/2012,COO-BALLON_0,22,79,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033703_348.wav,ChiroSp,ChiroSp,,Main,Myosp,3,Myoema,0,2012,5,29,3,37,05/29/2012,3:37,05/28/2012,COO-BALLON_0,13,58,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033713_087.wav,ChiroSp,ChiroSp,,Main,Myosp,3,Myoema,0,2012,5,29,3,37,05/29/2012,3:37,05/28/2012,COO-BALLON_0,16,61,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033718_346.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2012,5,29,3,37,05/29/2012,3:37,05/28/2012,COO-BALLON_0,4,60,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_033748_925.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoema,1,2012,5,29,3,37,05/29/2012,3:37,05/28/2012,COO-BALLON_0,7,57,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
