Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184823_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,99,63,15,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184831_000.wav,Rhisp,parasi,C. Brabant,Main,Rhisp,9,Rhifer,0,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,108,73,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184831_000.wav,parasi,parasi,,Secondary,parasi,5,parasi,5,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,18,17,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184836_000.wav,ChiroSp,parasi,,Main,Rhisp,5,Rhifer,0,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,95,67,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184836_000.wav,parasi,parasi,,Secondary,parasi,5,parasi,5,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,17,15,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184841_000.wav,Rhisp,parasi,C. Brabant,Main,Rhisp,10,Rhifer,0,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,84,70,0,10,6,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184841_000.wav,parasi,parasi,,Secondary,parasi,4,parasi,4,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,15,14,0,7,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184848_000.wav,Rhisp,parasi,C. Brabant,Main,Rhisp,9,Rhifer,2,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,85,73,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184848_000.wav,parasi,parasi,,Secondary,parasi,5,parasi,5,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,19,33,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184853_000.wav,parasi,parasi,,Main,parasi,5,parasi,5,2017,10,21,18,48,21/10/2017,18:48,21/10/2017,S4U00311,48,33,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184913_000.wav,Rhisp,Rhisp,,Main,Rhisp,9,Rhihip,4,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,29,72,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184913_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,10,19,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184918_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,34,33,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184923_000.wav,ChiroSp,parasi,,Main,Pip35,0,Pipkuh,0,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,329,38,0,1,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184923_000.wav,Rhisp,Rhisp,,Secondary,Rhisp,10,Rhifer,4,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,10,77,0,9,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184923_000.wav,Rhihip,parasi,C. Brabant,Tertiary,Rhisp,10,Rhihip,10,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,3,85,0,8,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184929_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,102,70,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184934_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,67,35,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184939_000.wav,Rhisp,Rhisp,,Main,Rhisp,7,Rhifer,3,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,74,67,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184939_000.wav,parasi,parasi,,Secondary,parasi,5,parasi,5,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,13,16,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184946_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,112,51,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184951_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,99,39,0,9,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_184956_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,49,21/10/2017,18:49,21/10/2017,S4U00311,46,55,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185004_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,18,50,21/10/2017,18:50,21/10/2017,S4U00311,90,33,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185009_000.wav,ChiroSp,parasi,,Main,Barbar,0,Barbar,0,2017,10,21,18,50,21/10/2017,18:50,21/10/2017,S4U00311,194,34,0,7,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185009_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,18,50,21/10/2017,18:50,21/10/2017,S4U00311,21,62,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185014_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,50,21/10/2017,18:50,21/10/2017,S4U00311,118,36,0,7,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185026_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,50,21/10/2017,18:50,21/10/2017,S4U00311,24,49,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185221_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,18,52,21/10/2017,18:52,21/10/2017,S4U00311,6,58,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185226_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,18,52,21/10/2017,18:52,21/10/2017,S4U00311,5,35,0,4,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185239_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,18,52,21/10/2017,18:52,21/10/2017,S4U00311,10,54,0,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185255_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,52,21/10/2017,18:52,21/10/2017,S4U00311,18,46,0,7,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185310_000.wav,ChiroSp,parasi,,Main,Pip50,0,PippiT,0,2017,10,21,18,53,21/10/2017,18:53,21/10/2017,S4U00311,4,45,0,9,1,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185315_000.wav,ChiroSp,parasi,,Main,Pip50,2,PippiT,2,2017,10,21,18,53,21/10/2017,18:53,21/10/2017,S4U00311,10,45,220,10,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185320_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,53,21/10/2017,18:53,21/10/2017,S4U00311,18,38,33,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185328_000.wav,ChiroSp,PippiT,C. Brabant,Main,Pip50,4,PippiT,4,2017,10,21,18,53,21/10/2017,18:53,21/10/2017,S4U00311,11,35,0,10,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185333_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,53,21/10/2017,18:53,21/10/2017,S4U00311,2,38,0,4,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185356_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,53,21/10/2017,18:53,21/10/2017,S4U00311,102,60,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185405_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,151,49,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185419_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhihip,4,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,9,83,0,10,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185427_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhihip,5,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,43,84,0,10,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185427_000.wav,ChiroSp,parasi,,Secondary,Rhisp,0,Rhifer,0,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,2,29,0,8,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185432_000.wav,Rhihip,Rhihip,,Main,Rhisp,7,Rhihip,6,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,76,71,0,9,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185432_000.wav,parasi,parasi,,Secondary,parasi,4,parasi,4,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,22,31,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185437_000.wav,ChiroSp,parasi,,Main,Rhisp,2,Rhihip,2,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,340,86,0,4,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185437_000.wav,Rhifer,Rhifer,,Secondary,Rhisp,9,Rhifer,9,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,8,32,0,8,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185437_000.wav,parasi,parasi,,Tertiary,parasi,0,parasi,0,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,3,14,0,5,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185444_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhifer,0,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,23,74,0,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185444_000.wav,parasi,parasi,,Secondary,parasi,1,parasi,1,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,3,14,23,7,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185454_000.wav,ChiroSp,parasi,,Main,ENVsp,0,Nyclas,0,2017,10,21,18,54,21/10/2017,18:54,21/10/2017,S4U00311,1,18,139,6,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185522_000.wav,ChiroSp,parasi,,Main,Pip50,1,PippiT,1,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,13,48,0,8,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185527_000.wav,ChiroSp,parasi,,Main,Rhisp,3,Rhifer,3,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,186,63,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185527_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,28,34,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185532_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,33,44,0,10,9,2,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185536_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,106,50,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185546_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,235,41,0,10,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185551_000.wav,Rhisp,Rhisp,,Main,Rhisp,9,Rhifer,4,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,85,68,0,9,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185551_000.wav,parasi,parasi,,Secondary,parasi,3,parasi,3,2017,10,21,18,55,21/10/2017,18:55,21/10/2017,S4U00311,17,14,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185608_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,179,36,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185620_000.wav,Rhisp,Rhisp,,Main,Rhisp,9,Rhifer,2,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,34,77,0,10,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185629_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,7,39,0,8,1,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185637_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,100,41,0,6,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185642_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,32,45,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185647_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,4,48,0,4,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185655_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,18,56,21/10/2017,18:56,21/10/2017,S4U00311,11,49,0,7,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185700_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,32,57,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185705_000.wav,parasi,parasi,,Main,parasi,2,parasi,1,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,4,34,0,5,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185722_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,55,36,0,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185728_000.wav,ChiroSp,parasi,,Main,Rhisp,3,Rhifer,3,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,156,63,0,9,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185728_000.wav,Rhihip,parasi,C. Brabant,Secondary,Rhisp,10,Rhihip,10,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,12,87,0,9,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185734_000.wav,Rhisp,Rhisp,,Main,Rhisp,7,Rhihip,3,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,16,64,0,10,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185739_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,29,64,0,9,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185744_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhifer,0,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,53,73,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185744_000.wav,parasi,parasi,,Secondary,parasi,1,parasi,1,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,3,15,3,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185752_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhifer,0,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,30,71,0,10,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185752_000.wav,parasi,parasi,,Secondary,parasi,4,parasi,4,2017,10,21,18,57,21/10/2017,18:57,21/10/2017,S4U00311,3,16,0,0,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185802_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhihip,4,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,23,70,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185802_000.wav,parasi,parasi,,Secondary,parasi,4,parasi,4,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,4,17,0,10,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185807_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,77,39,11,6,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185811_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,153,36,0,5,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185816_000.wav,Rhifer,Rhifer,,Main,Rhisp,8,Rhifer,8,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,14,66,0,9,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185832_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhifer,2,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,90,83,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185832_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,2,23,0,0,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_185837_000.wav,Rhisp,Rhisp,,Main,Rhisp,8,Rhifer,1,2017,10,21,18,58,21/10/2017,18:58,21/10/2017,S4U00311,147,79,0,6,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
