Dossier;Fichier;Id_avant validation;Id;Validation;Contact;Groupe;IGp;Espece;ISp;Annee;Mois;Jour;Heure;Minute;Date;Temps;Date_nuit;Lieu;NbCris;Fdom;IntMed;Iqual;Ics;Ibuz;Site ;X-WGS84;Y-WGS84;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213854_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;38;07-08-18;21:38;07-08-18;A-LPB;85;47;44;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213904_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;22;48;75;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213909_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;5;48;61;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213914_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;65;48;70;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213919_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;21;47;81;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213924_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;12;47;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213929_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;16;47;76;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213934_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;4;47;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213939_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;42;48;66;7;0;8;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213944_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;33;48;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213954_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;3;48;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_213959_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;39;07-08-18;21:39;07-08-18;A-LPB;30;47;82;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214004_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;2;46;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214009_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;7;47;63;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214014_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;2;48;42;4;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214019_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;2;47;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214024_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;20;48;81;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214029_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;23;48;57;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214039_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;10;48;53;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214044_000.wav;PippiT;PippiT;;Principal;Pip50;6;PippiT;6;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;46;55;54;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214049_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;68;49;58;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214054_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;31;50;72;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214059_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;40;07-08-18;21:40;07-08-18;A-LPB;21;49;51;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214100_581.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;41;07-08-18;21:41;07-08-18;A-LPB;40;50;24;5;1;4;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214104_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;41;07-08-18;21:41;07-08-18;A-LPB;39;49;79;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214109_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;41;07-08-18;21:41;07-08-18;A-LPB;20;47;85;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214219_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;7;21;42;07-08-18;21:42;07-08-18;A-LPB;1;48;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214224_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;42;07-08-18;21:42;07-08-18;A-LPB;18;47;91;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214234_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;42;07-08-18;21:42;07-08-18;A-LPB;8;46;96;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214239_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;42;07-08-18;21:42;07-08-18;A-LPB;14;47;0;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214244_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;5;PippiT;3;2018;8;7;21;42;07-08-18;21:42;07-08-18;A-LPB;2;47;77;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214349_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;43;07-08-18;21:43;07-08-18;A-LPB;48;50;79;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214354_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;43;07-08-18;21:43;07-08-18;A-LPB;5;47;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214444_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;7;21;44;07-08-18;21:44;07-08-18;A-LPB;22;45;59;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214454_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;44;07-08-18;21:44;07-08-18;A-LPB;13;47;82;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214459_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;44;07-08-18;21:44;07-08-18;A-LPB;47;47;81;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214504_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;34;47;70;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214509_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;63;48;69;6;1;6;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214514_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;63;46;71;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214519_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;59;47;72;6;1;1;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214524_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;68;47;55;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214529_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;37;48;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214534_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;22;47;96;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214539_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;46;46;70;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214544_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;26;47;87;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214554_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;24;47;70;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214559_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;45;07-08-18;21:45;07-08-18;A-LPB;29;47;63;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214604_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;46;07-08-18;21:46;07-08-18;A-LPB;51;47;66;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214614_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;46;07-08-18;21:46;07-08-18;A-LPB;3;46;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214644_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;46;07-08-18;21:46;07-08-18;A-LPB;17;48;69;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214649_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;46;07-08-18;21:46;07-08-18;A-LPB;32;47;80;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214654_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;46;07-08-18;21:46;07-08-18;A-LPB;30;47;64;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214659_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;46;07-08-18;21:46;07-08-18;A-LPB;23;49;59;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214704_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;47;07-08-18;21:47;07-08-18;A-LPB;47;48;60;5;0;1;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214709_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;47;07-08-18;21:47;07-08-18;A-LPB;20;47;82;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214754_509.wav;ChiroSp;ChiroSp;;Principal;Pip50;0;PippiT;0;2018;8;7;21;47;07-08-18;21:47;07-08-18;A-LPB;1;47;1309;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214909_509.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;7;21;49;07-08-18;21:49;07-08-18;A-LPB;5;46;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214914_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;49;07-08-18;21:49;07-08-18;A-LPB;66;47;50;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214919_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;49;07-08-18;21:49;07-08-18;A-LPB;13;48;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214924_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;49;07-08-18;21:49;07-08-18;A-LPB;4;46;91;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214944_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;49;07-08-18;21:49;07-08-18;A-LPB;16;47;78;6;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_214949_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;49;07-08-18;21:49;07-08-18;A-LPB;29;47;69;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_215009_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;50;07-08-18;21:50;07-08-18;A-LPB;35;47;69;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180807_215014_509.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;7;21;50;07-08-18;21:50;07-08-18;A-LPB;46;48;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
