Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,site,N° appareil
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980912_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,5,47,0,6,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980913_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2017,9,7,-,-,7/09/2017,-,-,-,20,48,0,5,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980915_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,6,PippiT,6,2017,9,7,-,-,7/09/2017,-,-,-,3,47,142,5,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980919_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,11,48,160,5,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980952_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,19,46,76,5,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980971_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,23,45,87,7,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980986_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,12,48,83,5,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980993_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,29,48,76,7,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980996_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,3,46,0,4,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980997_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,22,49,83,5,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980998_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,4,48,0,6,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22980999_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,41,47,82,5,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981000_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,10,48,62,5,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981001_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,6,48,0,4,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981035_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,11,49,70,4,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981039_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,4,49,90,5,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981055_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Pip35,2,Pipnat,0,2017,9,7,-,-,7/09/2017,-,-,-,1,42,181,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981178_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,3,45,0,5,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981332_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,0,Myoema,0,2017,9,7,-,-,7/09/2017,-,-,-,2,54,0,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981365_20170907_00000_000.wav,Pip50,Pip50,,Principal,Pip50,7,PippiT,3,2017,9,7,-,-,7/09/2017,-,-,-,2,45,0,7,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981366_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,1,45,0,5,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981409_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,-,-,7/09/2017,-,-,-,1,47,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981428_20170907_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,9,7,-,-,7/09/2017,-,-,-,4,44,168,8,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981569_20170907_00005_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,1,39,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981643_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,2,38,0,0,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981648_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,1,Pipkuh,1,2017,9,7,-,-,7/09/2017,-,-,-,2,42,10,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981716_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,3,40,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981742_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,2,41,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981767_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,0,PippiT,0,2017,9,7,-,-,7/09/2017,-,-,-,4,45,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981806_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,0,Pipkuh,0,2017,9,7,-,-,7/09/2017,-,-,-,2,40,0,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981810_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,-,-,7/09/2017,-,-,-,3,40,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981811_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,-,-,7/09/2017,-,-,-,6,41,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981811_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,5,40,266,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981813_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,0,Pipkuh,0,2017,9,7,-,-,7/09/2017,-,-,-,5,41,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981826_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,2,41,0,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981834_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,5,41,0,2,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981838_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,4,40,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981842_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,1,40,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981844_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,2,Myoema,1,2017,9,7,-,-,7/09/2017,-,-,-,3,50,1,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981846_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,5,42,0,3,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981850_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,5,Pipnat,3,2017,9,7,-,-,7/09/2017,-,-,-,3,40,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981889_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,2,42,0,5,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981897_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,2,46,0,0,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981908_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,8,42,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981914_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,4,49,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981963_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,5,50,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981968_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,8,49,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22981997_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Barbar,0,Barbar,0,2017,9,7,-,-,7/09/2017,-,-,-,1,41,0,3,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982002_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,4,40,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982006_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,5,43,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982032_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,11,45,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982033_20170907_00009_999.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,0,0,7/09/2017,0:00,6/09/2017,22982033,5,40,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982038_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,6,49,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982082_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,4,38,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982088_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,8,40,0,2,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982114_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,5,42,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982114_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,7,42,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982119_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,4,43,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982121_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,0,Pipnat,0,2017,9,7,-,-,7/09/2017,-,-,-,4,40,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982158_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,2,Pipnat,1,2017,9,7,-,-,7/09/2017,-,-,-,1,40,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982163_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,2,46,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982164_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,6,43,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982174_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,5,43,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982189_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myodau,0,2017,9,7,-,-,7/09/2017,-,-,-,2,41,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982204_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,5,43,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982204_20170907_00009_999.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,0,0,7/09/2017,0:00,6/09/2017,22982204,2,48,0,0,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982208_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,3,38,25,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982214_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,0,Myobec,0,2017,9,7,-,-,7/09/2017,-,-,-,4,42,0,1,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982224_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,5,38,0,2,5,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982234_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,4,43,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982249_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,0,Pipnat,0,2017,9,7,-,-,7/09/2017,-,-,-,2,43,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982264_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,3,Myoema,0,2017,9,7,-,-,7/09/2017,-,-,-,2,52,0,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982266_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,0,Myobec,0,2017,9,7,-,-,7/09/2017,-,-,-,3,44,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982281_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,7,48,0,3,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982317_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,4,44,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982346_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,4,44,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982348_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,0,Myobec,0,2017,9,7,-,-,7/09/2017,-,-,-,3,38,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982361_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,0,Myomys,0,2017,9,7,-,-,7/09/2017,-,-,-,5,45,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982397_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,4,43,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982411_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,2,Myobra,2,2017,9,7,-,-,7/09/2017,-,-,-,3,43,1,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982436_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,4,41,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982456_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,4,40,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982458_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,5,42,0,3,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982470_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,3,40,3,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982471_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,1,57,0,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982502_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,3,41,37,1,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982503_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,7,40,0,2,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982510_20170907_00005_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,1,Myobec,1,2017,9,7,-,-,7/09/2017,-,-,-,8,42,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982513_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,5,46,0,2,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982544_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,-,-,7/09/2017,-,-,-,5,45,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982553_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,6,45,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982561_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,0,PippiT,0,2017,9,7,-,-,7/09/2017,-,-,-,5,41,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982575_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,9,43,0,3,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982576_20170907_00000_000.wav,ChiroSp,parasi,P. Nyssen,Principal,Myosp,1,Myobec,1,2017,9,7,-,-,7/09/2017,-,-,-,6,45,0,2,0,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982576_20170907_00009_999.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,0,0,7/09/2017,0:00,6/09/2017,22982576,6,45,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982587_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,4,41,0,3,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982587_20170907_00009_999.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,0,0,7/09/2017,0:00,6/09/2017,22982587,8,41,0,3,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982591_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,9,43,0,2,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982619_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,8,46,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982629_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,10,45,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982630_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,4,45,0,1,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982631_20170907_00005_000.wav,ChiroSp,ChiroSp,,Principal,Pip35,0,Pipkuh,0,2017,9,7,-,-,7/09/2017,-,-,-,5,42,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982631_20170907_00009_999.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,0,0,7/09/2017,0:00,6/09/2017,22982631,8,43,0,1,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982631_20170907_00014_999.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,7,43,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982635_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,-,-,7/09/2017,-,-,-,11,45,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982644_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,1,Myobra,1,2017,9,7,-,-,7/09/2017,-,-,-,6,43,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982645_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,9,42,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982647_20170907_00005_000.wav,parasi,parasi,,Principal,parasi,0,parasi,0,2017,9,7,-,-,7/09/2017,-,-,-,7,44,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982648_20170907_00005_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,7,48,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982651_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,8,42,0,2,3,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982661_20170907_00000_000.wav,ChiroSp,ChiroSp,,Principal,Myosp,0,Myobra,0,2017,9,7,-,-,7/09/2017,-,-,-,5,43,0,3,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982670_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,2,parasi,2,2017,9,7,-,-,7/09/2017,-,-,-,9,47,0,2,2,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982673_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,10,46,0,2,1,0,1) abri animaux,18802
F:/batlogger/20170918_BL_Ukkel_802/WAV/,22982674_20170907_00000_000.wav,parasi,parasi,,Principal,parasi,1,parasi,1,2017,9,7,-,-,7/09/2017,-,-,-,5,40,0,1,1,0,1) abri animaux,18802
