Directory,File,Validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_035244_508.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,3,52,6/06/2014,3:52,5/06/2014,SM2-1,26,45,98,6,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_040745_668.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,4,7,6/06/2014,4:07,5/06/2014,SM2-1,20,44,0,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_040920_290.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,4,9,6/06/2014,4:09,5/06/2014,SM2-1,38,47,97,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_040925_290.wav,P. Nyssen,PippiT,Main,Myosp,1,Myobra,1,2014,6,6,4,9,6/06/2014,4:09,5/06/2014,SM2-1,6,44,0,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_041735_764.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,4,17,6/06/2014,4:17,5/06/2014,SM2-1,37,44,151,6,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_223951_884.wav,P. Nyssen,PippiT,Main,Myosp,0,Myoalc,0,2014,6,6,22,39,6/06/2014,22:39,6/06/2014,SM2-1,43,57,43,3,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_223959_130.wav,P. Nyssen,PippiT,Main,Myosp,3,Myoalc,3,2014,6,6,22,39,6/06/2014,22:39,6/06/2014,SM2-1,54,53,0,2,0,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_225753_489.wav,,ChiroSp,Main,Pip50,2,PippiT,2,2014,6,6,22,57,6/06/2014,22:57,6/06/2014,SM2-1,7,43,100,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_225757_374.wav,,ChiroSp,Main,Pip35,2,Pipnat,2,2014,6,6,22,57,6/06/2014,22:57,6/06/2014,SM2-1,68,44,71,6,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_225804_000.wav,,ChiroSp,Main,Pip35,4,Pipnat,1,2014,6,6,22,58,6/06/2014,22:58,6/06/2014,SM2-1,19,42,81,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_225856_879.wav,,ChiroSp,Main,Pip35,5,Pipnat,5,2014,6,6,22,58,6/06/2014,22:58,6/06/2014,SM2-1,38,42,87,9,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_225935_094.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,22,59,6/06/2014,22:59,6/06/2014,SM2-1,9,44,80,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_225945_940.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,6,22,59,6/06/2014,22:59,6/06/2014,SM2-1,15,44,88,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230000_922.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,23,0,6/06/2014,23:00,6/06/2014,SM2-1,50,46,73,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230005_923.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,6,23,0,6/06/2014,23:00,6/06/2014,SM2-1,51,44,89,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230010_924.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,0,6/06/2014,23:00,6/06/2014,SM2-1,12,45,52,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230012_477.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,0,6/06/2014,23:00,6/06/2014,SM2-1,17,44,87,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230104_128.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,23,1,6/06/2014,23:01,6/06/2014,SM2-1,48,45,70,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230353_076.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,3,6/06/2014,23:03,6/06/2014,SM2-1,42,47,89,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230358_076.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,3,6/06/2014,23:03,6/06/2014,SM2-1,10,45,97,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230402_237.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,107,46,0,6,5,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230407_238.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,22,46,41,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230409_073.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,92,47,45,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230414_074.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,4,44,92,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230419_908.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,27,47,91,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230424_002.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,12,48,94,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230427_188.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,53,47,87,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230432_188.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,65,46,69,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230437_189.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,10,46,0,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230443_550.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,43,46,88,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230450_319.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,4,6/06/2014,23:04,6/06/2014,SM2-1,9,46,83,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230557_049.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,5,6/06/2014,23:05,6/06/2014,SM2-1,52,46,84,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230717_983.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,7,6/06/2014,23:07,6/06/2014,SM2-1,89,47,42,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230722_989.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,7,6/06/2014,23:07,6/06/2014,SM2-1,58,47,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230744_119.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,7,6/06/2014,23:07,6/06/2014,SM2-1,20,44,80,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230749_796.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,7,6/06/2014,23:07,6/06/2014,SM2-1,41,45,80,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230759_978.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,23,7,6/06/2014,23:07,6/06/2014,SM2-1,18,46,83,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230804_000.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,23,8,6/06/2014,23:08,6/06/2014,SM2-1,28,44,87,9,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_230838_184.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,8,6/06/2014,23:08,6/06/2014,SM2-1,27,44,94,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231017_824.wav,,Pipnat,Main,Pip35,10,Pipnat,7,2014,6,6,23,10,6/06/2014,23:10,6/06/2014,SM2-1,34,41,103,10,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231208_405.wav,,Pipnat,Main,Pip35,10,Pipnat,9,2014,6,6,23,12,6/06/2014,23:12,6/06/2014,SM2-1,30,41,95,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231224_120.wav,,Pipnat,Main,Pip35,10,Pipnat,8,2014,6,6,23,12,6/06/2014,23:12,6/06/2014,SM2-1,33,41,101,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231229_120.wav,,ChiroSp,Main,Pip35,1,Pipnat,1,2014,6,6,23,12,6/06/2014,23:12,6/06/2014,SM2-1,2,41,0,3,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231249_358.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,23,12,6/06/2014,23:12,6/06/2014,SM2-1,30,44,86,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231254_269.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,23,12,6/06/2014,23:12,6/06/2014,SM2-1,26,44,92,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231311_297.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,13,6/06/2014,23:13,6/06/2014,SM2-1,36,44,90,9,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231340_782.wav,,ChiroSp,Main,Pip50,2,PippiT,2,2014,6,6,23,13,6/06/2014,23:13,6/06/2014,SM2-1,40,43,79,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231354_427.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,13,6/06/2014,23:13,6/06/2014,SM2-1,82,46,49,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231359_428.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,13,6/06/2014,23:13,6/06/2014,SM2-1,22,46,75,6,2,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231403_341.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,6,23,14,6/06/2014,23:14,6/06/2014,SM2-1,24,47,76,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231610_966.wav,,Pipnat,Main,Pip35,10,Pipnat,10,2014,6,6,23,16,6/06/2014,23:16,6/06/2014,SM2-1,39,41,95,10,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231615_967.wav,,Pipnat,Main,Pip35,10,Pipnat,10,2014,6,6,23,16,6/06/2014,23:16,6/06/2014,SM2-1,37,41,93,10,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231718_038.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,45,47,89,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231723_038.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,17,44,92,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231733_287.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,45,47,90,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231738_288.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,66,47,74,4,1,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231743_288.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,52,47,78,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231748_289.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,73,51,62,3,1,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231753_290.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,16,50,78,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231755_006.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,17,6/06/2014,23:17,6/06/2014,SM2-1,44,47,73,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231800_085.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,18,6/06/2014,23:18,6/06/2014,SM2-1,15,46,93,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231804_000.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,6,23,18,6/06/2014,23:18,6/06/2014,SM2-1,26,45,92,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231812_004.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,23,18,6/06/2014,23:18,6/06/2014,SM2-1,47,46,80,6,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231819_528.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,23,18,6/06/2014,23:18,6/06/2014,SM2-1,15,43,91,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_231939_587.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,19,6/06/2014,23:19,6/06/2014,SM2-1,11,44,174,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232113_289.wav,,Pipnat,Main,Pip35,7,Pipnat,7,2014,6,6,23,21,6/06/2014,23:21,6/06/2014,SM2-1,38,42,86,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232120_588.wav,,Pipnat,Main,Pip35,8,Pipnat,8,2014,6,6,23,21,6/06/2014,23:21,6/06/2014,SM2-1,35,42,83,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232127_499.wav,,ChiroSp,Main,Pip35,5,Pipnat,5,2014,6,6,23,21,6/06/2014,23:21,6/06/2014,SM2-1,44,43,87,9,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232132_500.wav,,Pipnat,Main,Pip35,6,Pipnat,6,2014,6,6,23,21,6/06/2014,23:21,6/06/2014,SM2-1,40,42,76,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232143_928.wav,,ChiroSp,Main,Pip35,4,Pipnat,4,2014,6,6,23,21,6/06/2014,23:21,6/06/2014,SM2-1,40,42,91,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232148_929.wav,,Pipnat,Main,Pip35,8,Pipnat,7,2014,6,6,23,21,6/06/2014,23:21,6/06/2014,SM2-1,31,41,85,8,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232216_984.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,22,6/06/2014,23:22,6/06/2014,SM2-1,52,47,81,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232221_985.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,22,6/06/2014,23:22,6/06/2014,SM2-1,14,46,88,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232248_327.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,22,6/06/2014,23:22,6/06/2014,SM2-1,27,45,92,6,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232254_323.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,6,23,22,6/06/2014,23:22,6/06/2014,SM2-1,30,46,95,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232320_613.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,23,23,6/06/2014,23:23,6/06/2014,SM2-1,47,44,91,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232325_614.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,23,23,6/06/2014,23:23,6/06/2014,SM2-1,20,44,76,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140606_232330_360.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,6,23,23,6/06/2014,23:23,6/06/2014,SM2-1,18,46,79,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
