Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002006_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,20,14/10/2018,0:20,13/10/2018,S4U00311,11,46,91,7,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002015_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,20,14/10/2018,0:20,13/10/2018,S4U00311,8,46,98,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002036_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,20,14/10/2018,0:20,13/10/2018,S4U00311,19,47,163,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002047_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,20,14/10/2018,0:20,13/10/2018,S4U00311,34,47,89,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002057_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,20,14/10/2018,0:20,13/10/2018,S4U00311,33,47,94,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002102_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,21,14/10/2018,0:21,13/10/2018,S4U00311,5,45,0,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002113_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,21,14/10/2018,0:21,13/10/2018,S4U00311,19,47,89,7,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002122_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,21,14/10/2018,0:21,13/10/2018,S4U00311,15,47,87,8,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002134_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,21,14/10/2018,0:21,13/10/2018,S4U00311,30,47,103,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002152_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,21,14/10/2018,0:21,13/10/2018,S4U00311,29,47,91,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002216_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,22,14/10/2018,0:22,13/10/2018,S4U00311,37,47,89,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002254_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,22,14/10/2018,0:22,13/10/2018,S4U00311,6,47,87,7,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002332_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,23,14/10/2018,0:23,13/10/2018,S4U00311,28,47,92,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002351_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,23,14/10/2018,0:23,13/10/2018,S4U00311,10,47,0,7,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002407_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,24,14/10/2018,0:24,13/10/2018,S4U00311,21,47,101,7,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002438_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,24,14/10/2018,0:24,13/10/2018,S4U00311,12,45,167,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002522_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,25,14/10/2018,0:25,13/10/2018,S4U00311,31,46,95,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002656_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,26,14/10/2018,0:26,13/10/2018,S4U00311,40,46,93,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002701_000.wav,Pip50,Pip50,,Principal,Pip50,8,PippiT,4,2018,10,14,0,27,14/10/2018,0:27,13/10/2018,S4U00311,2,44,0,5,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002720_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,27,14/10/2018,0:27,13/10/2018,S4U00311,25,47,92,7,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002750_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,27,14/10/2018,0:27,13/10/2018,S4U00311,25,47,91,7,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002813_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,28,14/10/2018,0:28,13/10/2018,S4U00311,45,47,88,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002818_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,28,14/10/2018,0:28,13/10/2018,S4U00311,20,45,94,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002848_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,28,14/10/2018,0:28,13/10/2018,S4U00311,23,47,136,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_002912_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,29,14/10/2018,0:29,13/10/2018,S4U00311,11,46,99,6,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_003921_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,39,14/10/2018,0:39,13/10/2018,S4U00311,17,45,164,8,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_003926_000.wav,PippiT,PippiT,,Principal,Pip50,8,PippiT,8,2018,10,14,0,39,14/10/2018,0:39,13/10/2018,S4U00311,4,44,0,7,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_003936_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,39,14/10/2018,0:39,13/10/2018,S4U00311,12,46,98,7,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_003946_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,39,14/10/2018,0:39,13/10/2018,S4U00311,33,47,98,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_003951_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,39,14/10/2018,0:39,13/10/2018,S4U00311,12,45,169,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_005717_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,0,57,14/10/2018,0:57,13/10/2018,S4U00311,31,45,101,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_010834_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,8,14/10/2018,1:08,13/10/2018,S4U00311,33,47,94,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_010839_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,8,14/10/2018,1:08,13/10/2018,S4U00311,32,47,95,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_011056_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,10,14/10/2018,1:10,13/10/2018,S4U00311,10,47,102,8,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_011232_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,12,14/10/2018,1:12,13/10/2018,S4U00311,19,48,89,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_011437_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipkuh,1,2018,10,14,1,14,14/10/2018,1:14,13/10/2018,S4U00311,33,40,110,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_011442_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,1,2018,10,14,1,14,14/10/2018,1:14,13/10/2018,S4U00311,13,40,98,6,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_011630_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,3,2018,10,14,1,16,14/10/2018,1:16,13/10/2018,S4U00311,24,38,179,9,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_012141_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,21,14/10/2018,1:21,13/10/2018,S4U00311,6,45,84,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_012513_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,10,14,1,25,14/10/2018,1:25,13/10/2018,S4U00311,9,44,175,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_012947_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,29,14/10/2018,1:29,13/10/2018,S4U00311,14,44,106,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013302_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,33,14/10/2018,1:33,13/10/2018,S4U00311,16,46,103,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013335_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,33,14/10/2018,1:33,13/10/2018,S4U00311,4,46,161,7,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013403_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,35,44,107,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013408_000.wav,PippiT,PippiT,,Principal,Pip50,6,PippiT,6,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,37,44,105,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013413_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,38,44,110,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013420_000.wav,PippiT,PippiT,,Principal,Pip50,8,PippiT,8,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,27,43,108,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013425_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,8,47,112,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013428_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,40,44,104,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013433_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,35,43,114,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013438_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,3,PippiT,0,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,1,44,0,6,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013442_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,34,14/10/2018,1:34,13/10/2018,S4U00311,22,44,108,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013521_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,35,14/10/2018,1:35,13/10/2018,S4U00311,21,45,101,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_013611_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,36,14/10/2018,1:36,13/10/2018,S4U00311,12,45,96,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_014020_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,40,14/10/2018,1:40,13/10/2018,S4U00311,23,45,89,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_014044_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,40,14/10/2018,1:40,13/10/2018,S4U00311,8,47,85,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_014335_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,43,14/10/2018,1:43,13/10/2018,S4U00311,39,47,93,9,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_014340_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,43,14/10/2018,1:43,13/10/2018,S4U00311,37,47,94,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_014345_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,3,PippiT,0,2018,10,14,1,43,14/10/2018,1:43,13/10/2018,S4U00311,1,48,0,6,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_014818_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,1,48,14/10/2018,1:48,13/10/2018,S4U00311,4,48,80,8,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020240_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,2,14/10/2018,2:02,13/10/2018,S4U00311,30,47,98,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020245_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,2,14/10/2018,2:02,13/10/2018,S4U00311,43,47,93,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020250_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,2,14/10/2018,2:02,13/10/2018,S4U00311,36,46,102,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020304_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,10,14,2,3,14/10/2018,2:03,13/10/2018,S4U00311,4,44,100,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020509_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,5,14/10/2018,2:05,13/10/2018,S4U00311,5,44,98,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020618_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,6,14/10/2018,2:06,13/10/2018,S4U00311,32,45,97,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020623_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,6,14/10/2018,2:06,13/10/2018,S4U00311,53,47,86,10,2,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020628_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,6,14/10/2018,2:06,13/10/2018,S4U00311,23,44,104,10,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020729_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,7,14/10/2018,2:07,13/10/2018,S4U00311,28,45,100,9,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020734_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,7,14/10/2018,2:07,13/10/2018,S4U00311,7,44,97,8,6,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020742_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,7,14/10/2018,2:07,13/10/2018,S4U00311,27,46,96,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020747_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,7,14/10/2018,2:07,13/10/2018,S4U00311,6,45,204,6,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020758_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,7,14/10/2018,2:07,13/10/2018,S4U00311,14,45,94,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020830_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,8,14/10/2018,2:08,13/10/2018,S4U00311,7,45,99,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020843_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,8,14/10/2018,2:08,13/10/2018,S4U00311,13,45,175,8,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020857_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,8,14/10/2018,2:08,13/10/2018,S4U00311,14,45,95,7,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020910_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,3,45,0,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020920_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,39,46,95,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020925_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,18,45,97,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020937_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,9,46,104,8,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020942_000.wav,Pip50,Pip50,,Principal,Pip50,6,PippiT,0,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,1,44,0,6,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020946_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,8,45,192,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_020954_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,9,14/10/2018,2:09,13/10/2018,S4U00311,17,45,98,9,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021007_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,10,14/10/2018,2:10,13/10/2018,S4U00311,6,45,0,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021019_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,10,14/10/2018,2:10,13/10/2018,S4U00311,8,45,165,7,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021123_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,11,14/10/2018,2:11,13/10/2018,S4U00311,29,46,95,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021143_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,11,14/10/2018,2:11,13/10/2018,S4U00311,7,45,0,7,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021202_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,12,14/10/2018,2:12,13/10/2018,S4U00311,6,45,95,6,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021237_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,12,14/10/2018,2:12,13/10/2018,S4U00311,26,46,87,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021257_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,12,14/10/2018,2:12,13/10/2018,S4U00311,32,45,93,8,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021322_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,13,14/10/2018,2:13,13/10/2018,S4U00311,28,45,91,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021334_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,13,14/10/2018,2:13,13/10/2018,S4U00311,21,45,91,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021356_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,13,14/10/2018,2:13,13/10/2018,S4U00311,39,45,100,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021401_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,14,14/10/2018,2:14,13/10/2018,S4U00311,11,44,103,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021412_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,14,14/10/2018,2:14,13/10/2018,S4U00311,5,44,94,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021426_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,14,14/10/2018,2:14,13/10/2018,S4U00311,26,46,98,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021431_000.wav,Pip50,Pip50,,Principal,Pip50,8,PippiT,0,2018,10,14,2,14,14/10/2018,2:14,13/10/2018,S4U00311,2,44,0,5,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021614_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,16,14/10/2018,2:16,13/10/2018,S4U00311,5,44,4,7,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021644_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,16,14/10/2018,2:16,13/10/2018,S4U00311,28,45,95,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021709_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,17,14/10/2018,2:17,13/10/2018,S4U00311,5,44,87,7,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021753_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,17,14/10/2018,2:17,13/10/2018,S4U00311,3,45,0,7,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021835_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,18,14/10/2018,2:18,13/10/2018,S4U00311,24,45,89,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021849_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,18,14/10/2018,2:18,13/10/2018,S4U00311,21,45,88,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021906_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,19,14/10/2018,2:19,13/10/2018,S4U00311,23,45,94,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021929_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,19,14/10/2018,2:19,13/10/2018,S4U00311,3,44,0,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_021936_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,19,14/10/2018,2:19,13/10/2018,S4U00311,12,45,96,7,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022006_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,20,14/10/2018,2:20,13/10/2018,S4U00311,15,45,0,8,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022040_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,20,14/10/2018,2:20,13/10/2018,S4U00311,6,44,0,7,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022050_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,20,14/10/2018,2:20,13/10/2018,S4U00311,25,45,93,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022055_000.wav,Pip50,Pip50,,Principal,Pip50,7,PippiT,0,2018,10,14,2,20,14/10/2018,2:20,13/10/2018,S4U00311,1,44,0,6,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022118_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,21,14/10/2018,2:21,13/10/2018,S4U00311,5,45,94,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022149_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,21,14/10/2018,2:21,13/10/2018,S4U00311,12,45,97,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022204_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,22,14/10/2018,2:22,13/10/2018,S4U00311,31,45,93,8,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022233_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,22,14/10/2018,2:22,13/10/2018,S4U00311,18,44,95,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022318_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,23,14/10/2018,2:23,13/10/2018,S4U00311,12,45,97,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022332_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,23,14/10/2018,2:23,13/10/2018,S4U00311,9,45,95,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022443_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,24,14/10/2018,2:24,13/10/2018,S4U00311,23,44,181,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022535_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,25,14/10/2018,2:25,13/10/2018,S4U00311,16,45,99,8,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022553_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,25,14/10/2018,2:25,13/10/2018,S4U00311,35,45,97,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_022558_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,14,2,25,14/10/2018,2:25,13/10/2018,S4U00311,10,45,170,9,0,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181014_023755_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,10,14,2,37,14/10/2018,2:37,13/10/2018,S4U00311,35,44,110,10,1,0
