Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205351_815.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,53,11/03/2017,20:53,11/03/2017,C-DASY,22,44,103,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205408_100.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,54,11/03/2017,20:54,11/03/2017,C-DASY,40,46,99,10,2,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205413_100.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,11,20,54,11/03/2017,20:54,11/03/2017,C-DASY,59,45,75,8,2,8,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205445_613.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,54,11/03/2017,20:54,11/03/2017,C-DASY,51,46,85,8,0,1,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205450_613.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,54,11/03/2017,20:54,11/03/2017,C-DASY,36,45,96,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205505_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,55,11/03/2017,20:55,11/03/2017,C-DASY,45,45,92,10,3,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205510_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,55,11/03/2017,20:55,11/03/2017,C-DASY,31,46,86,9,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205515_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,55,11/03/2017,20:55,11/03/2017,C-DASY,32,45,98,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205537_755.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,55,11/03/2017,20:55,11/03/2017,C-DASY,48,46,90,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205542_755.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,55,11/03/2017,20:55,11/03/2017,C-DASY,27,45,102,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205606_277.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,46,46,92,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205611_277.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,24,44,100,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205621_357.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,44,46,91,9,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205626_357.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,31,44,106,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205633_845.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,38,46,96,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205638_845.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,23,44,96,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205653_263.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,24,46,80,6,2,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205657_634.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,C-DASY,44,46,87,8,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205702_634.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,36,44,101,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205707_634.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,3,44,0,6,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205724_303.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,38,46,96,9,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205729_303.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,59,46,76,10,2,8,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205734_303.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,24,44,104,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205746_371.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,37,45,99,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205751_371.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,12,44,96,8,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205755_377.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,57,11/03/2017,20:57,11/03/2017,C-DASY,49,45,88,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205800_377.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,58,11/03/2017,20:58,11/03/2017,C-DASY,16,45,102,9,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205826_974.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,58,11/03/2017,20:58,11/03/2017,C-DASY,41,45,99,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205831_974.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,58,11/03/2017,20:58,11/03/2017,C-DASY,12,44,100,7,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205846_973.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,8,2017,3,11,20,58,11/03/2017,20:58,11/03/2017,C-DASY,2,44,0,5,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205848_496.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,58,11/03/2017,20:58,11/03/2017,C-DASY,42,45,95,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205853_496.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,58,11/03/2017,20:58,11/03/2017,C-DASY,26,44,101,9,2,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205906_779.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,C-DASY,41,45,94,9,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205911_779.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,C-DASY,24,44,108,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205927_959.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,C-DASY,50,46,86,9,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205932_959.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,C-DASY,22,44,99,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205945_051.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,C-DASY,41,44,95,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_205950_051.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,C-DASY,11,44,161,8,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210005_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,39,44,95,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210010_000.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,6,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,3,44,0,5,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210019_085.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,40,45,93,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210024_085.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,10,44,167,8,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210034_329.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,43,46,94,10,2,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210039_329.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,21,44,102,9,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210050_237.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,36,45,101,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210055_237.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,0,11/03/2017,21:00,11/03/2017,C-DASY,8,44,169,8,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210116_783.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,1,11/03/2017,21:01,11/03/2017,C-DASY,34,45,101,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210121_783.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,1,11/03/2017,21:01,11/03/2017,C-DASY,31,44,101,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210129_573.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,1,11/03/2017,21:01,11/03/2017,C-DASY,43,45,94,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210134_573.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,1,11/03/2017,21:01,11/03/2017,C-DASY,16,44,95,9,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210151_657.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,1,11/03/2017,21:01,11/03/2017,C-DASY,41,46,96,8,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210223_145.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,2,11/03/2017,21:02,11/03/2017,C-DASY,47,45,94,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210228_145.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,2,11/03/2017,21:02,11/03/2017,C-DASY,34,44,96,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210233_145.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,2,11/03/2017,21:02,11/03/2017,C-DASY,29,44,102,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210304_160.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,3,11/03/2017,21:03,11/03/2017,C-DASY,44,45,93,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210309_160.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,3,11/03/2017,21:03,11/03/2017,C-DASY,22,45,95,8,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210315_959.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,3,11/03/2017,21:03,11/03/2017,C-DASY,40,46,97,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210320_959.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,3,11/03/2017,21:03,11/03/2017,C-DASY,12,44,105,6,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210359_817.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,3,11/03/2017,21:03,11/03/2017,C-DASY,45,46,90,9,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210404_817.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,11,21,4,11/03/2017,21:04,11/03/2017,C-DASY,36,44,96,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210414_541.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,4,11/03/2017,21:04,11/03/2017,C-DASY,39,45,90,10,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210419_541.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,11,21,4,11/03/2017,21:04,11/03/2017,C-DASY,20,44,100,9,1,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210451_409.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,4,11/03/2017,21:04,11/03/2017,C-DASY,20,46,97,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_C_helchin/wav/,C-DASY_20170311_210456_409.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,4,11/03/2017,21:04,11/03/2017,C-DASY,36,44,99,10,0,0,Espierres-Helchin (Escaut),SM2-C,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
