Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Machine,Site,Habitat1,Habitat2,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001052_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,10,8/07/2018,0:10,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",8,47,285,7,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001057_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,10,8/07/2018,0:10,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,46,0,7,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001310_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,13,8/07/2018,0:13,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",19,47,86,6,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001315_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,13,8/07/2018,0:13,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",14,47,157,8,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001320_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,13,8/07/2018,0:13,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",8,47,91,7,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001606_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,16,8/07/2018,0:16,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",29,47,91,7,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001611_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,16,8/07/2018,0:16,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",23,46,82,8,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001927_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,19,8/07/2018,0:19,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",3,46,0,7,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001932_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,19,8/07/2018,0:19,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,46,97,9,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_001955_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,8,0,19,8/07/2018,0:19,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",12,44,174,8,5,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_002217_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,2,Myodau,1,2018,7,8,0,22,8/07/2018,0:22,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",37,41,95,4,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_002222_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobec,0,2018,7,8,0,22,8/07/2018,0:22,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",10,41,0,5,1,1,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_002604_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,5,PippiT,5,2018,7,8,0,26,8/07/2018,0:26,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",2,46,0,4,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_002609_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,8,2018,7,8,0,26,8/07/2018,0:26,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,46,0,6,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003041_002.wav,Pip50,Pip50,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,0,2018,7,8,0,30,8/07/2018,0:30,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",1,44,4258,6,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003046_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,30,8/07/2018,0:30,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",12,44,257,8,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003101_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,31,8/07/2018,0:31,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",3,47,0,6,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003106_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,31,8/07/2018,0:31,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",11,47,114,9,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003432_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,34,8/07/2018,0:34,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",22,48,114,8,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003803_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,38,8/07/2018,0:38,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",30,46,78,6,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_003808_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,38,8/07/2018,0:38,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",16,46,0,6,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004126_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,41,8/07/2018,0:41,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",23,44,107,10,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004131_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,7,PippiT,7,2018,7,8,0,41,8/07/2018,0:41,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",10,44,114,10,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004222_002.wav,ChiroSp,Myomyo,C. Brabant,"Q. Smits, B. Molitor",Principal,Myosp,4,Myomyo,4,2018,7,8,0,42,8/07/2018,0:42,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",14,30,168,5,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004227_002.wav,ChiroSp,Myomyo,C. Brabant,"Q. Smits, B. Molitor",Principal,Myosp,5,Myomyo,5,2018,7,8,0,42,8/07/2018,0:42,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,29,132,6,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004355_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,43,8/07/2018,0:43,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,46,0,6,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004400_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,44,8/07/2018,0:44,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",29,45,86,10,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004425_002.wav,ENVsp,ENVsp,,"Q. Smits, B. Molitor",Principal,ENVsp,10,Eptser,3,2018,7,8,0,44,8/07/2018,0:44,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",11,26,284,7,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004430_002.wav,ENVsp,ENVsp,,"Q. Smits, B. Molitor",Principal,ENVsp,10,Eptser,0,2018,7,8,0,44,8/07/2018,0:44,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",28,26,119,7,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004435_002.wav,ENVsp,ENVsp,,"Q. Smits, B. Molitor",Principal,ENVsp,10,Eptser,2,2018,7,8,0,44,8/07/2018,0:44,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,26,131,8,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004658_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,46,8/07/2018,0:46,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,44,0,8,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004825_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,48,8/07/2018,0:48,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",19,47,92,6,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004950_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,49,8/07/2018,0:49,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",33,48,79,5,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_004955_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,49,8/07/2018,0:49,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,46,0,6,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_005315_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,7,PippiT,7,2018,7,8,0,53,8/07/2018,0:53,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",4,44,0,6,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_005819_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,8,0,58,8/07/2018,0:58,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",22,44,146,9,4,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_005824_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,58,8/07/2018,0:58,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",16,47,82,6,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_005829_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,8,0,58,8/07/2018,0:58,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",17,45,82,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_005911_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,59,8/07/2018,0:59,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",14,47,159,7,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_005916_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,0,59,8/07/2018,0:59,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,47,95,8,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_010023_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,0,8/07/2018,1:00,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",23,45,87,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_010028_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,7,2018,7,8,1,0,8/07/2018,1:00,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",3,44,0,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_010452_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,3,PippiT,3,2018,7,8,1,4,8/07/2018,1:04,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,42,163,6,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_010909_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,9,8/07/2018,1:09,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",34,47,79,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_010924_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,9,8/07/2018,1:09,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",15,47,99,7,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_010929_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,9,8/07/2018,1:09,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",13,47,88,7,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_011347_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,2,PippiT,2,2018,7,8,1,13,8/07/2018,1:13,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",10,42,202,9,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_011659_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,16,8/07/2018,1:16,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",10,44,252,10,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_011704_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,17,8/07/2018,1:17,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",11,44,171,10,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_012241_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,22,8/07/2018,1:22,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",23,47,163,6,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_012246_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,22,8/07/2018,1:22,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",8,45,171,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_012328_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,23,8/07/2018,1:23,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",6,45,102,6,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_012333_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,23,8/07/2018,1:23,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",34,45,96,8,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_012612_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,8,1,26,8/07/2018,1:26,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,45,100,6,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_012617_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,26,8/07/2018,1:26,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,46,170,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_013221_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,0,PippiT,0,2018,7,8,1,32,8/07/2018,1:32,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",1,47,0,5,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_013412_002.wav,ChiroSp,ChiroSp,C. Brabant,"Q. Smits, B. Molitor",Principal,Rhisp,4,Rhihip,4,2018,7,8,1,34,8/07/2018,1:34,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",1,46,0,4,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_014346_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,5,Myoema,0,2018,7,8,1,43,8/07/2018,1:43,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",12,51,66,3,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_015741_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,1,57,8/07/2018,1:57,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",5,46,97,9,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_020300_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,3,8/07/2018,2:03,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",10,47,86,7,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_021403_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,14,8/07/2018,2:14,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",19,46,175,9,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_022208_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,22,8/07/2018,2:22,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",38,47,87,7,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_022608_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,5,Myobra,0,2018,7,8,2,26,8/07/2018,2:26,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",25,48,84,5,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_023113_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,31,8/07/2018,2:31,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",1,47,0,5,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_023131_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,31,8/07/2018,2:31,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",62,48,63,4,1,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_023347_002.wav,Pip50,Pip50,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,0,2018,7,8,2,33,8/07/2018,2:33,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",1,50,0,4,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_024349_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,43,8/07/2018,2:43,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",10,47,0,10,3,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_024418_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,5,Myobra,1,2018,7,8,2,44,8/07/2018,2:44,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",14,44,168,4,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_024534_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,45,8/07/2018,2:45,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",26,50,0,6,0,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_024539_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,2,45,8/07/2018,2:45,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",26,49,0,5,1,1,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_024603_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip35,1,Pipnat,1,2018,7,8,2,46,8/07/2018,2:46,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",42,43,76,9,2,0,Barba_Lux
F:/BarbaLux/SM4G/wav analyse/,G-BARBA_20180708_024608_002.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,4,PippiT,4,2018,7,8,2,46,8/07/2018,2:46,7/07/2018,G-BARBA,SM4-G,Bois de la casquette_Bouillon,Forêt feuillue,"Route (induré, circulation véhicule rapide)",9,43,99,8,2,0,Barba_Lux
