Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Machine,Projet,Habitat1,Habitat2
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231305_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,13,2/08/2015,23:13,2/08/2015,SM2-BXL,28,45,107,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231310_000.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2015,8,2,23,13,2/08/2015,23:13,2/08/2015,SM2-BXL,4,21,0,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231520_000.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2015,8,2,23,15,2/08/2015,23:15,2/08/2015,SM2-BXL,3,44,0,5,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231525_000.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2015,8,2,23,15,2/08/2015,23:15,2/08/2015,SM2-BXL,34,44,86,8,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231530_000.wav,,ENVsp,ENVsp,Main,ENVsp,7,Eptser,0,2015,8,2,23,15,2/08/2015,23:15,2/08/2015,SM2-BXL,15,28,145,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231535_000.wav,,ENVsp,ENVsp,Main,ENVsp,9,Vesmur,3,2015,8,2,23,15,2/08/2015,23:15,2/08/2015,SM2-BXL,1,27,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231800_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,18,2/08/2015,23:18,2/08/2015,SM2-BXL,6,46,0,7,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231805_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,18,2/08/2015,23:18,2/08/2015,SM2-BXL,28,46,96,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231810_000.wav,,Pip50,Pip50,Main,Pip50,6,PippiT,5,2015,8,2,23,18,2/08/2015,23:18,2/08/2015,SM2-BXL,5,21,35,7,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_231830_000.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2015,8,2,23,18,2/08/2015,23:18,2/08/2015,SM2-BXL,5,21,43,5,4,2,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232030_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,2,23,20,2/08/2015,23:20,2/08/2015,SM2-BXL,6,44,133,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232420_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,24,2/08/2015,23:24,2/08/2015,SM2-BXL,3,44,210,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232425_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,2,23,24,2/08/2015,23:24,2/08/2015,SM2-BXL,2,45,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232510_000.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,6,Nycnoc,2,2015,8,2,23,25,2/08/2015,23:25,2/08/2015,SM2-BXL,1,24,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232815_000.wav,,ENVsp,ENVsp,Main,ENVsp,6,Eptnil,0,2015,8,2,23,28,2/08/2015,23:28,2/08/2015,SM2-BXL,12,32,198,6,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232820_000.wav,,ENVsp,ENVsp,Main,ENVsp,8,Vesmur,0,2015,8,2,23,28,2/08/2015,23:28,2/08/2015,SM2-BXL,9,28,88,6,5,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232855_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,28,2/08/2015,23:28,2/08/2015,SM2-BXL,7,47,202,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232905_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,29,2/08/2015,23:29,2/08/2015,SM2-BXL,15,45,0,7,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232910_000.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,2,23,29,2/08/2015,23:29,2/08/2015,SM2-BXL,5,43,0,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_232920_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,29,2/08/2015,23:29,2/08/2015,SM2-BXL,4,47,0,7,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_233040_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,6,2015,8,2,23,30,2/08/2015,23:30,2/08/2015,SM2-BXL,11,48,196,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150802_233150_000.wav,,parasi,parasi,Main,parasi,1,parasi,1,2015,8,2,23,31,2/08/2015,23:31,2/08/2015,SM2-BXL,2,20,130,5,5,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_233920_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,2,23,39,2/08/2015,23:39,2/08/2015,SM2-BXL,7,49,99,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_233925_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,39,2/08/2015,23:39,2/08/2015,SM2-BXL,3,47,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_233935_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,39,2/08/2015,23:39,2/08/2015,SM2-BXL,8,45,501,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_234050_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,40,2/08/2015,23:40,2/08/2015,SM2-BXL,10,49,174,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_234345_000.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,3,Myobec,3,2015,8,2,23,43,2/08/2015,23:43,2/08/2015,SM2-BXL,28,41,89,7,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_234350_000.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,1,Myobec,1,2015,8,2,23,43,2/08/2015,23:43,2/08/2015,SM2-BXL,31,41,93,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_234645_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,46,2/08/2015,23:46,2/08/2015,SM2-BXL,6,45,381,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_234735_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,7,2015,8,2,23,47,2/08/2015,23:47,2/08/2015,SM2-BXL,3,44,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150802_234945_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,1,Eptser,1,2015,8,2,23,49,2/08/2015,23:49,2/08/2015,SM2-BXL,1,36,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_235010_000.wav,,ChiroSp,ChiroSp,Main,Pip50,4,PippiT,4,2015,8,2,23,50,2/08/2015,23:50,2/08/2015,SM2-BXL,3,42,0,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_235340_000.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2015,8,2,23,53,2/08/2015,23:53,2/08/2015,SM2-BXL,2,48,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_235345_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,23,53,2/08/2015,23:53,2/08/2015,SM2-BXL,9,47,0,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_235620_000.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2015,8,2,23,56,2/08/2015,23:56,2/08/2015,SM2-BXL,19,44,168,9,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150802_235625_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,2,23,56,2/08/2015,23:56,2/08/2015,SM2-BXL,2,45,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_000455_000.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,6,2015,8,3,0,4,3/08/2015,0:04,2/08/2015,SM2-BXL,5,44,0,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_000500_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,5,3/08/2015,0:05,2/08/2015,SM2-BXL,10,44,0,7,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_000505_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,5,3/08/2015,0:05,2/08/2015,SM2-BXL,24,46,105,10,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_000615_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,6,3/08/2015,0:06,2/08/2015,SM2-BXL,12,46,201,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_000940_000.wav,,Pip50,Pip50,Main,Pip50,8,PippiT,5,2015,8,3,0,9,3/08/2015,0:09,2/08/2015,SM2-BXL,3,44,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_000945_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,7,2015,8,3,0,9,3/08/2015,0:09,2/08/2015,SM2-BXL,5,44,0,7,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001310_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,4,Eptnil,4,2015,8,3,0,13,3/08/2015,0:13,2/08/2015,SM2-BXL,6,30,0,5,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001315_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Eptnil,4,2015,8,3,0,13,3/08/2015,0:13,2/08/2015,SM2-BXL,10,29,377,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150803_001320_000.wav,,parasi,parasi,Main,parasi,0,parasi,0,2015,8,3,0,13,3/08/2015,0:13,2/08/2015,SM2-BXL,1,37,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001355_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2015,8,3,0,13,3/08/2015,0:13,2/08/2015,SM2-BXL,1,28,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001540_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,15,3/08/2015,0:15,2/08/2015,SM2-BXL,18,45,87,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001540_000.wav,P. Nyssen,ENVsp,Eptnil,Secondary,ENVsp,9,Eptnil,6,2015,8,3,0,15,3/08/2015,0:15,2/08/2015,SM2-BXL,4,30,19,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001545_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,15,3/08/2015,0:15,2/08/2015,SM2-BXL,15,44,98,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_001635_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,4,Eptnil,4,2015,8,3,0,16,3/08/2015,0:16,2/08/2015,SM2-BXL,1,33,0,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002015_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,20,3/08/2015,0:20,2/08/2015,SM2-BXL,4,46,105,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002100_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,21,3/08/2015,0:21,2/08/2015,SM2-BXL,4,47,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002330_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,1,Vesmur,1,2015,8,3,0,23,3/08/2015,0:23,2/08/2015,SM2-BXL,3,29,0,4,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002335_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,3,Vesmur,0,2015,8,3,0,23,3/08/2015,0:23,2/08/2015,SM2-BXL,3,27,187,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002545_000.wav,C. Brabant,Nyclei,ENVsp,Main,ENVsp,10,Eptnil,4,2015,8,3,0,25,3/08/2015,0:25,2/08/2015,SM2-BXL,16,29,224,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002550_000.wav,C. Brabant,ENVsp,ENVsp,Main,ENVsp,6,Eptnil,5,2015,8,3,0,25,3/08/2015,0:25,2/08/2015,SM2-BXL,18,29,118,8,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002555_000.wav,C. Brabant,ENVsp,ENVsp,Main,ENVsp,7,Eptnil,5,2015,8,3,0,25,3/08/2015,0:25,2/08/2015,SM2-BXL,6,29,479,7,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002640_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,26,3/08/2015,0:26,2/08/2015,SM2-BXL,27,48,100,8,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002645_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,26,3/08/2015,0:26,2/08/2015,SM2-BXL,8,47,0,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002810_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,0,28,3/08/2015,0:28,2/08/2015,SM2-BXL,11,44,283,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002820_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Eptnil,3,2015,8,3,0,28,3/08/2015,0:28,2/08/2015,SM2-BXL,3,29,0,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002825_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,3,0,28,3/08/2015,0:28,2/08/2015,SM2-BXL,7,27,500,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_002830_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,2,Nyclei,2,2015,8,3,0,28,3/08/2015,0:28,2/08/2015,SM2-BXL,2,26,0,4,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_003105_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Eptnil,4,2015,8,3,0,31,3/08/2015,0:31,2/08/2015,SM2-BXL,1,29,140,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
